"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520093060034042500007","3060000","신고","소독업","폐업","주안환경개발","서울특별시 중랑구 망우동 357번지 7호","3421-4343","20090731","소독업 폐업신고","개인사정으로 폐업","","20161229","","20161229","20161229","2009-08-05 18:02:28.0","2016-12-29 11:21:13.0","1","0","0","0","1","131804","1126010500","1126065500","1","357","7",""
"PHMB520183060034042500001","3060000","신고","소독업","직권폐업","(주)에이스원그룹","서울특별시 중랑구 상봉동 125번지 3호","","20180206","소독업소 초기자료 등록","","","","","20180207","20180207","2018-02-06 16:28:36.0","2018-02-07 16:36:53.0","1","0","0","0","1","","1126010200","1126058000","1","125","3",""
"PHMB520203060034042500005","3060000","신고","소독업","영업중","주식회사 원제이시스템","","02-3391-7707","20200518","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202030600000264746호를 처리함","20200518","","","20200518","","2020-05-18 18:01:36.0","2020-05-18 18:02:07.0","1","0","0","0","1","","","","","","",""
"PHMB520183060034042500004","3060000","신고","소독업","영업중","한울 P.S&D","서울특별시 중랑구 망우동 364번지 50호 아름빌딩 106호","02-493-8255","20181218","소독업소 개설신고","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201830600000433685호를 처리함","20181218","","","20181218","","2018-12-18 13:39:46.0","2018-12-18 13:47:59.0","1","0","0","0","1","","1126010500","1126065500","1","364","50","아름빌딩"
"PHMB520133060034042500006","3060000","신고","소독업","폐업","오투씨앤씨","서울특별시 중랑구 신내동 502번지 5호 대명프라자 230호","","20131231","","","","20160311","","20160311","20160311","2013-12-31 12:36:41.0","2016-03-11 09:20:23.0","1","0","0","0","1","131869","1126010600","","1","502","5","대명프라자"
"PHMB520163060034042500003","3060000","신고","소독업","폐업","중랑구재활용센터(주)","서울특별시 중랑구 면목동","02-435-7272","20160414","","","","20190312","","20190312","20190312","2016-04-15 11:23:51.0","2019-03-12 18:16:47.0","1","0","0","0","1","","1126010100","","1","","",""
"PHMB520113060034042500002","3060000","신고","소독업","영업중","그린시아","서울특별시 중랑구 묵동 242번지 42호","","20110520","소재지 변경","소독업 신고사항 변경신고","20140515","","","20140515","","2011-05-25 13:17:12.0","2014-05-15 13:17:11.0","1","0","0","0","1","131852","1126010400","1126062000","1","242","42",""
"PHMB520093060034042500003","3060000","신고","소독업","영업중","(주)세스코 서울중부지사","서울특별시 중랑구 면목동 161번지 34호","2212-0988","20090504","소재지 변경  변경전: 서울특별시 중랑구 동일로 608 402 403호(면목동)  변경후: 서울특별시 중랑구 동일로 608 301 303호(면목동)","소재지 변경  변경전: 서울특별시 중랑구 동일로 608 402 403호(면목동)  변경후: 서울특별시 중랑구 동일로 608 301 303호(면목동)","20200106","","","20200107","","2009-05-12 17:14:04.0","2020-01-07 10:05:15.0","1","0","0","0","1","","1126010100","1126055000","1","161","34",""
"PHMB520063060034042500001","3060000","신고","소독업","폐업","(주)다누리건설","서울특별시 중랑구 망우동 350번지 22호 2층","02-495-5336","20060412","","","","20150324","35","20150324","20150324","2010-03-30 17:10:06.0","2015-03-24 17:24:21.0","1","0","0","0","1","131803","1126010500","1126065500","1","350","22","2층"
"PHMB520183060034042500003","3060000","신고","소독업","영업중","Dr. Care","서울특별시 중랑구 면목동 150번지 34호 대우부동산","","20180212","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201830600000083482호를 처리함","20180212","","","20190104","","2018-02-12 17:30:41.0","2019-01-04 16:16:40.0","1","0","0","0","1","","1126010100","1126056500","1","150","34","대우부동산"
"PHMB520093060034042500006","3060000","신고","소독업","폐업","경동개발","서울특별시 중랑구 면목본동 555번지 12호","469-2121","20090629","소독업의 폐업","소독업의 폐업신고","","20140717","","20140717","20140717","2009-06-29 17:20:54.0","2014-07-17 15:36:56.0","1","0","0","0","1","131818","1126010100","1126056500","1","555","12",""
"PHMB520033060034042500001","3060000","신고","소독업","영업중","제일방역","서울특별시 중랑구 중화동 158번지 4호","2209-5324","20030130","소재지 변경 구 : 동일로126길 65-22 신 : 동일로123길 10","장소이전","20151008","","22","20151008","","2009-11-24 16:45:25.0","2015-10-08 16:06:55.0","1","0","0","0","1","","1126010300","1126060000","1","158","4",""
"PHMB520023060034042500003","3060000","신고","소독업","영업중","(주)더죤환경기술","서울특별시 중랑구 묵2동 245번지 64호 우성아파트 상가 1동 110호","975-8422","20021016","상호명칭 변경 변경전 : 더죤환경   변경후 : (주)더죤환경기술","개인에서 법인으로 변경","20160608","","","20160608","","2011-02-24 17:02:38.0","2016-06-08 18:01:52.0","1","0","0","0","1","131853","1126010400","1126063000","1","245","64","우성아파트 상가"
"PHMB520123060034042500004","3060000","신고","소독업","폐업","제이엠클린","서울특별시 중랑구 면목동 166번지 27호","02-491-6240","20120326","폐업신고(2017.2.2)","영업악화","","20170202","","20170202","20170202","2012-03-26 14:01:54.0","2017-02-02 14:07:59.0","1","0","0","0","1","","1126010100","1126055000","1","166","27",""
"PHMB520143060034042500003","3060000","신고","소독업","영업중","챔피언방역","상봉동 115번지 12호","","20141020","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201430600000262837호를 처리함","20141020","","","20141020","","2014-10-20 13:47:56.0","2014-10-20 13:47:56.0","1","0","0","0","1","131860","1126010200","","1","115","12",""
"PHMB520123060034042500009","3060000","신고","소독업","","제하방제","서울특별시 중랑구 중화동 331번지 133호","02-3292-1009","20121122","노원구로 전출처리","노원구 전출처리 요청","20141203","","","20141203","","2012-11-22 10:49:04.0","2014-12-03 17:06:54.0","1","0","0","0","1","131882","1126010300","","1","331","133",""
"PHMB520123060034042500002","3060000","신고","소독업","영업중","(주)세스코 서울동북지사","서울특별시 중랑구 묵2동 239번지 134호 3층","02-3296-4312","20120117","대표자 변경 변경전 : 전순표 전찬혁     변경후 : 전찬혁","대표자 변경","20170317","","","20170317","","2012-01-18 14:44:56.0","2017-03-17 16:31:22.0","1","0","0","0","1","131852","1126010400","1126063000","1","239","134","3층"
"PHMB519963060034042500001","3060000","신고","소독업","영업중","(주)대성이에스엠","서울특별시 중랑구 망우본동 360번지 11호","02-438-2220","19960315","대표자 변경 변경전 : 박점진 변경후 : 김경덕","법인 대표이사 변경","20151203","","6","20151203","","2011-02-24 17:10:26.0","2015-12-03 17:04:36.0","1","0","0","0","1","131802","1126010500","1126065500","1","360","11",""
"PHMB520193060034042500006","3060000","신고","소독업","영업중","제일스마일종합관리","서울특별시 중랑구 중화동 325번지 3호 대림효성","","20191211","상호변경 스마일소독 -> 제일스마일종합관리","상호변경 스마일소독 -> 제일스마일종합관리","20191218","","","20191218","","2019-12-11 16:38:12.0","2019-12-18 17:23:59.0","1","0","0","0","1","","1126010300","1126060000","1","325","3","대림효성"
"PHMB520133060034042500003","3060000","신고","소독업","영업중","(주)스마일종합관리","서울특별시 중랑구 상봉2동 83번지 1호","02-443-1224","20130425","대표자 - 변경전 : 박용식 - 변경후 : 조대석(1959.01.15)","대표이사 변경","20150627","","","20150628","","2013-04-25 14:05:35.0","2015-06-28 13:29:57.0","1","0","0","0","1","131858","1126010200","1126059000","1","83","1",""
"PHMB520133060034042500004","3060000","신고","소독업","영업중","(주)전국일터","서울특별시 중랑구 면목동 146번지 20호 삼성빌딩 4층","","20130618","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201330600000155061호를 처리함","20130618","","","20150804","","2013-06-18 13:07:27.0","2015-08-04 09:29:32.0","1","0","0","0","1","","1126010100","1126052000","1","146","20","삼성빌딩 4층"
"PHMB520203060034042500003","3060000","신고","소독업","영업중","한성클린방역(HANSUNG CLEAN)","서울특별시 중랑구 상봉동 116번지 12호","","20200413","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202030600000204676호를 처리함","20200413","","","20200414","","2020-04-14 15:12:53.0","2020-04-14 15:12:53.0","1","0","0","0","1","","1126010200","1126058000","1","116","12",""
"PHMB520123060034042500005","3060000","신고","소독업","폐업","ECO-nori","서울특별시 중랑구 망우본동 495번지 한일서너스빌리센시 201동 2216호","02-493-0978","20120615","","","","20151228","","20151228","20151228","2012-06-18 08:59:37.0","2015-12-28 13:21:55.0","1","0","0","0","1","131810","1126010500","1126065500","1","495","","한일서너스빌리센시"
"PHMB520133060034042500005","3060000","신고","소독업","휴업","(주) 천우안전","서울특별시 중랑구 망우동 133번지 13호","","20131014","휴업 기간 연장(2019. 12. 20. ~ 2020. 12. 19.)","휴업 기간 연장","","","","20200321","","2013-10-14 14:43:43.0","2020-03-21 17:19:55.0","1","0","0","0","1","","1126010500","1126065500","1","133","13",""
"PHMB520163060034042500004","3060000","신고","소독업","영업중","(주)두송인더스트리","","1599-2388","19980226","소재지 변경전 : 종로구 숭인동 201-6 삼광빌딩 301호 변경후 : 중랑구 신내로17길 83 신내6단지아파트 상가동 지하1층 04호","주소지 변경","20160502","","10","20160502","","2009-05-02 10:30:00.0","2016-05-02 17:26:05.0","1","0","0","0","1","","","","","","",""
"PHMB520163060034042500002","3060000","신고","소독업","영업중","중랑구립직업재활센터","","02-977-8291","20160321","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201630600000098810호를 처리함","20160321","","","20160321","","2016-03-21 17:08:09.0","2016-03-21 17:15:41.0","1","0","0","0","1","","","","","","",""
"PHMB520153060034042500003","3060000","신고","소독업","영업중","(주)제일보안네트","","1544-1159","20150626","대표자 변경 변경전 : 유용운  변경후 : 김용호","2017.1.11 명의 변경","20170118","","","20170118","","2015-06-28 13:35:09.0","2017-01-18 17:33:59.0","1","0","0","0","1","","","","","","",""
"PHMB520093060034042500001","3060000","신고","소독업","영업중","(주)상봉에스디","서울특별시 중랑구 면목동 502번지 7호 1층","2209-0591","20090317","사업장 소재지 변경 변경전 : 서울 중랑구 면목로 365(면목동) 변경후 : 서울 중랑구 동일로 100길 84 1층(면목동)","사업장 이전","20170516","","","20170517","","2009-03-24 15:23:07.0","2017-05-17 14:42:47.0","1","0","0","0","1","","1126010100","1126052000","1","502","7","1층"
"PHMB520203060034042500007","3060000","신고","소독업","영업중","모두크린(주)","서울특별시 중랑구 망우동 493-4 용재빌딩","02-433-1861","20200629","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202030600000339044호를 처리함","20200629","","","20200629","","2020-06-29 11:38:05.0","2020-06-29 11:38:05.0","1","0","0","0","1","","1126010500","1126065500","1","493","4","용재빌딩"
"PHMB520073060034042500004","3060000","신고","소독업","영업중","(주)신한공사","서울특별시 중랑구 상봉2동","496-4383","20070611","대표자변경 변경전 : 안무정   변경후 : 차철민","대표자변경","20171030","","43","20171031","","2011-02-24 17:29:22.0","2017-10-31 09:59:57.0","1","0","0","0","1","131858","1126010200","1126059000","1","","",""
"PHMB519923060034042500001","3060000","신고","소독업","영업중","(주)동명환경","서울특별시 중랑구 신내동 255번지 1호","949-0371","19920526","주소지 변경(전 중랑역로 231)","이사","20160909","","3","20160912","","2009-05-07 16:53:01.0","2016-09-12 09:05:13.0","1","0","0","0","1","131796","1126010600","","1","255","1",""
"PHMB520143060034042500001","3060000","신고","소독업","영업중","홈턴","서울특별시 중랑구 면목동 576번지 9호 202호","1588-5161","20140424","상호 및 영업장소 종사자 변경 변경전 : 상호 : 닥터크린 영업장소 : 중랑구 봉우재로 222(망우동) 종사자 : 강태원(780307-1******) 변경후 : 상호 : 홈턴       영업장소 : 중랑구 면목동 576-9 202호 종사자 : 최철희(750413-1******)","영업장소 이전 및 상호변경","20161026","","","20161026","","2014-04-24 11:50:13.0","2016-10-26 16:13:14.0","1","0","0","0","1","","1126010100","1126057500","1","576","9",""
"PHMB520203060034042500002","3060000","신고","소독업","영업중","늘푸른꿈","서울특별시 중랑구 중화동 284번지 6호","","20200310","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202030600000145088호를 처리함","20200312","","","20200313","","2020-03-13 10:32:07.0","2020-03-13 10:32:07.0","1","0","0","0","1","","1126010300","1126060000","1","284","6",""
"PHMB520093060034042500002","3060000","신고","소독업","영업중","바퀴119 그린환경","서울특별시 중랑구 면목동 1502번지 면목현대아파트 상가동 107호","2207-6645","20090422","소재지 변경   변경 전 : 봉우재로 2 308호(면목동)   변경 후 : 용마산로 252 상가동 107호(면목동)","소독업 신고사항 변경신고","20180306","","","20180307","","2009-04-22 11:15:03.0","2018-03-07 08:58:39.0","1","0","0","0","1","","1126010100","1126056500","1","1502","","면목현대아파트"
"PHMB520153060034042500002","3060000","신고","소독업","영업중","벅스라이프","서울특별시 중랑구 망우동 518번지 36호","","20140519","소재지 변경 변경 전 : 상봉중앙로6가길 13 변경 후 : 봉우재로 202 지층","소재지 변경","20190531","","50","20190531","","2014-05-20 08:15:06.0","2019-05-31 18:07:43.0","1","0","0","0","1","","1126010500","1126065500","1","518","36",""
"PHMB520203060034042500001","3060000","신고","소독업","영업중","(주)다나눔","서울특별시 중랑구 망우동 450번지 3호 월드레져스포츠","1544-2138","20200224","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202030600000119559호를 처리함","20200225","","","20200225","","2020-02-25 19:27:00.0","2020-02-25 19:27:00.0","1","0","0","0","1","","1126010500","1126066000","1","450","3","월드레져스포츠"
"PHMB520173060034042500001","3060000","신고","소독업","폐업","(주)에이스원","서울특별시 중랑구 중화동 301번지 28호","","20170421","폐업","소독업 폐업 신고","","20180307","","20180307","20180307","2017-04-21 16:31:32.0","2018-03-07 16:37:50.0","1","0","0","0","1","","1126010300","","1","301","28",""
"PHMB519903060034042500001","3060000","신고","소독업","영업중","(주)씨엠시설","서울특별시 중랑구 중화2동 307번지 1호 제일프라자 403호","434-1288","20180201","- 상호 변경 (주)대일종합관리 -> (주)씨엠시설","상호변경","20190814","","2","20190816","","2008-12-26 16:23:26.0","2019-08-16 13:40:23.0","1","0","0","0","1","131881","1126010300","1126061000","1","307","1","제일프라자 403호"
"PHMB520203060034042500004","3060000","신고","소독업","영업중","방역맨","서울특별시 중랑구 신내동 786번지 동성타워프라자","02-582-2010","20200424","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202030600000229457호를 처리함","20200424","","","20200427","","2020-04-27 10:41:01.0","2020-04-27 10:41:01.0","1","0","0","0","1","","1126010600","1126068000","1","786","","동성타워프라자"
"PHMB520203060034042500009","3060000","신고","소독업","영업중","주식회사 성우케이앤씨","서울특별시 중랑구 면목동 131-10 김용한의원","","20200710","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202030600000358970호를 처리함","20200710","","","20200714","","2020-07-10 18:40:31.0","2020-07-14 14:16:26.0","1","0","0","0","1","","1126010100","1126056500","1","131","10","김용한의원"
"PHMB520193060034042500002","3060000","신고","소독업","영업중","주영테크","서울특별시 중랑구 상봉동 190번지 67호","02-437-4255","20190201","대표자 추가","대표자 추가","20191127","","","20191128","","2019-02-01 17:39:24.0","2019-11-28 09:44:24.0","1","0","0","0","1","","1126010200","1126058000","1","190","67",""
"PHMB520173060034042500002","3060000","신고","소독업","폐업","(주)태강티엠씨","","","20170314","폐업신고","폐업신고","","20180918","","20180918","20180918","2017-03-14 15:13:46.0","2018-09-18 17:12:19.0","1","0","0","0","1","","","","","","",""
"PHMB520183060034042500002","3060000","신고","소독업","폐업","(주)에이스원그룹","서울특별시 중랑구 중화동 284번지 7호 이삭고시텔","1899-8811","20180206","폐업","자진 폐업","","20191031","","20191101","20191031","2018-02-07 09:03:58.0","2019-11-01 10:02:24.0","1","0","0","0","1","","1126010300","1126060000","1","284","7","이삭고시텔"
"PHMB520083060034042500002","3060000","신고","소독업","영업중","(주)티에이치서비스","서울특별시 중랑구 면목동 564번지 13호","494-5568","20080510","소재지 변경 변경 전 : 중랑구 사가정로46길 34(면목동) 변경 후 : 중랑구 사가정로45길 63 1층(면목동)","","20190402","","44","20190402","","2011-02-24 17:32:50.0","2019-04-02 17:14:59.0","1","0","0","0","1","","1126010100","1126052000","1","564","13",""
"PHMB520153060034042500004","3060000","신고","소독업","영업중","(주) 에스앤산업","서울특별시 중랑구 상봉동 88번지 58호 승조오피스텔","02-2207-6765","20151209","소재지 변경 변경 전 : 중랑구 봉우재로26길 29 (면목동) 변경 후 : 중랑구 상봉로25길 42 101호 (상봉동)","소재지 변경","20181113","","","20181113","","2015-12-09 17:32:37.0","2018-11-13 17:51:15.0","1","0","0","0","1","","1126010200","1126058000","1","88","58","승조오피스텔"
"PHMB520183060034042500005","3060000","신고","소독업","영업중","한울 P.S&D","서울특별시 중랑구 망우동 364번지 50호 아름빌딩","02-493-8255","20181218","소재지 변경","","20190510","","","20190510","","2018-12-18 17:24:44.0","2019-05-10 18:08:40.0","1","0","0","0","1","","1126010500","1126065500","1","364","50","아름빌딩"
"PHMB520203060034042500006","3060000","신고","소독업","영업중","크린 가드","서울특별시 중랑구 면목동 456번지 4호","","20200618","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202030600000323135호를 처리함","20200618","","","20200618","","2020-06-18 13:22:16.0","2020-06-18 13:22:16.0","1","0","0","0","1","","1126010100","1126057500","1","456","4",""
"PHMB520203060034042500010","3060000","신고","소독업","영업중","제이엠클린","서울특별시 중랑구 망우동 460-35","","20200717","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202030600000371121호를 처리함","20200717","","","20200717","","2020-07-17 19:34:37.0","2020-07-17 19:34:37.0","1","0","0","0","1","","1126010500","1126066000","1","460","35",""
"PHMB520193060034042500003","3060000","신고","소독업","영업중","프라임","서울특별시 중랑구 면목동 212번지 1호","","20190228","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201930600000110129호를 처리함","20190228","","","20190228","","2019-02-28 18:58:57.0","2019-02-28 18:58:57.0","1","0","0","0","1","","1126010100","1126052000","1","212","1",""
