"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520103000034042500005","3000000","신고","소독업","직권폐업","탑아트","서울특별시 종로구 무악동 46번지 915호","02-739-6220","20101228","직권폐업","행정정보공동이용을 통해 폐업사실증명 사실 조회 결과 2013.10.23. 폐업 되었음을 확인.","","","","20190320","20131023","2010-12-29 09:07:38.0","2019-03-20 13:56:26.0","1","0","0","0","1","110813","1111018700","1111057000","1","46","915",""
"PHMB520033000034042500001","3000000","신고","소독업","영업중","체신개발공사","서울특별시 종로구 숭인2동 1390번지 서진빌딩 309호","","20030923","전화번호 수정","","20100330","","","20190315","","2009-03-24 15:50:07.0","2019-03-15 14:07:28.0","1","0","0","0","1","110828","1111017500","1111071000","1","1390","","서진빌딩 309호"
"PHMB520093000034042500006","3000000","신고","소독업","영업중","벅스제로방역","서울특별시 종로구 창신동 703번지 창신쌍용아파트 2지구 상가내 지하 11호","742-3996","20091109","사무실 이전","사무실 이전","20200317","","","20200317","","2009-11-10 11:48:53.0","2020-03-17 16:46:59.0","1","0","0","0","1","","1111017400","1111069000","1","703","","창신쌍용아파트 2지구 상가내 지하"
"PHMB520143000034042500005","3000000","신고","소독업","폐업","4.19민주혁명회","","02-2299-0529","20140611","폐업신고(2016.08.31.)","폐업신고(2016.08.31.)","","20160831","51","20160831","20160831","2014-06-11 16:37:53.0","2016-08-31 18:07:50.0","1","0","0","0","1","","","","","","",""
"PHMB520033000034042500002","3000000","신고","소독업","폐업","(주)에프엠텍","서울특별시 종로구 운니동 98번지 5호 삼환빌딩 8층","738-8888","20030227","폐업신고","","","","21","20140817","20110414","2009-05-04 09:46:58.0","2014-08-17 15:29:17.0","1","0","0","0","1","110742","1111013200","1111061500","1","98","5","삼환빌딩 8층"
"PHMB520073000034042500004","3000000","신고","소독업","폐업","다니엘워커(주)","서울특별시 종로구 원서동 228번지 볼재빌딩 6층","3672-7007","20071126","자진폐업","자진폐업","","20140625","31","20140625","20140625","2009-05-06 13:38:44.0","2014-06-25 16:22:14.0","1","0","0","0","1","110280","1111014900","1111060000","1","228","","볼재빌딩 6층"
"PHMB520143000034042500003","3000000","신고","소독업","영업중","사단법인 한국노년복지연합","","1661-9988","20140410","","","20141223","","49","20150114","","2014-04-11 09:54:12.0","2015-01-14 20:28:56.0","1","0","0","0","1","","","","","","",""
"PHMB520193000034042500002","3000000","신고","소독업","영업중","(주) 에이원티엠에스","서울특별시 종로구 종로1가 24번지 르메이에르종로타운1","031-903-7018","20170818","소재지 변경 경기 고양시 일산동구 중앙로 1048 3층 338호(백석동 르메이에르백석프라자)->종로구 종로 29 르메이에르 종로타운 지하1층 101A1-1호","소재지 변경","20191106","","","20191107","","2017-08-18 18:02:18.0","2019-11-07 09:24:07.0","1","0","0","0","1","","1111012600","1111061500","1","24","","르메이에르종로타운1"
"PHMB520203000034042500005","3000000","신고","소독업","영업중","우송 홈케어","서울특별시 종로구 혜화동 185번지 중원빌딩","","20200505","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340001711호를 처리함","20200505","","","20200506","","2020-05-06 12:20:31.0","2020-05-06 12:20:31.0","1","0","0","0","1","","1111016900","1111065000","1","185","","중원빌딩"
"PHMB519993000034042500001","3000000","신고","소독업","영업중","신영방역","서울특별시 종로구 필운동 290번지 302호","","19990702","소재지 변경 기존 종로구 통의동 91-47(2층) 에서 종로구 사직로8길 5-2 302호로 변경","사무실 이전에 따른 소재지 변경","20150401","","13","20150402","","2009-05-02 11:58:14.0","2015-04-02 09:06:39.0","1","0","0","0","1","110044","1111011300","1111053000","1","290","302",""
"PHMB520143000034042500004","3000000","신고","소독업","","벅스 라이프","","","20140519","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 201430000340002749호를 처리함","20150506","","50","20150506","","2014-05-20 08:15:06.0","2015-05-06 09:08:26.0","1","0","0","0","1","","","","","","",""
"PHMB520103000034042500004","3000000","신고","소독업","폐업","주식회사포그린홀딩스","서울특별시 종로구 숭인2동 206번지 15호","","20101026","","","","","","20170428","20170428","2010-10-26 17:16:01.0","2017-04-28 10:00:46.0","1","0","0","0","1","110825","1111017500","1111071000","1","206","15",""
"PHMB519983000034042500001","3000000","신고","소독업","영업중","(주)두송인더스트리","서울특별시 종로구 숭인2동 201번지 6호 삼광빌딩301호","253-7161","19980226","소재지 변경 : 서울특별시 종로구 숭인동1421-1.5층 509호에서 서울특별시 종로구 숭인동201-6(삼광빌딩301호)로 변경","이전 건물 신축으로 인한 업체 이전","20110314","","10","20150109","","2009-05-02 10:30:00.0","2015-01-09 14:37:41.0","1","0","0","0","1","110825","1111017500","1111071000","1","201","6","삼광빌딩301호"
"PHMB520103000034042500002","3000000","신고","소독업","폐업","매화기업","서울특별시 종로구 숭인2동 211번지 11호 4층","","20100512","2012.12.13일 세무서 폐업했다고 세무과에서 통보옴","전염병예방법 시행규칙 제20조의2의 규정에 따라 보건위생과 민원접수번호 201030000340002009호를 처리함","","","","20150112","20121213","2010-05-13 13:13:30.0","2015-01-12 14:01:37.0","1","0","0","0","1","110826","1111017500","1111071000","1","211","11","4층"
"PHMB520173000034042500002","3000000","신고","소독업","영업중","(주)삼정맨파워","","02-798-7775","20130423","영등포구 선유로 146 에서 종로구 수표로 96으로 변경","소재지 변경","20170517","","제149호","20170517","","2013-04-23 18:36:29.0","2017-05-17 17:48:38.0","1","0","0","0","1","","","","","","",""
"PHMB520173000034042500001","3000000","신고","소독업","영업중","진형종합관리(주)","서울특별시 종로구 숭인동 211번지 11호","0222524950","20170511","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 201730000340002630호를 처리함","20170511","","","20170512","","2017-05-12 17:58:41.0","2017-05-12 17:58:41.0","1","0","0","0","1","","1111017500","","1","211","11",""
"PHMB519843000034042500003","3000000","신고","소독업","영업중","영진비엠에스(주)","서울특별시 종로구 돈의동 39번지 2호 낙원오피스텔","02-763-1038","19841212","대표자 이름생년월일 기재 오류","대표자 이름생년월일 기재 오류","20150521","","5","20151211","","2014-08-17 15:47:44.0","2015-12-11 10:48:44.0","1","0","0","0","1","110807","1111015300","1111061500","1","39","2","낙원오피스텔"
"PHMB520203000034042500007","3000000","신고","소독업","영업중","(주)현대에쓰앤에쓰","서울특별시 종로구 내자동 186번지 광희빌딩","02-739-6658","20200523","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340001988호를 처리함","20200523","","","20200526","","2020-05-26 10:17:03.0","2020-05-26 10:17:03.0","1","0","0","0","1","","1111011400","1111053000","1","186","","광희빌딩"
"PHMB520043000034042500001","3000000","신고","소독업","영업중","두레시닝 주식회사","서울특별시 종로구 관수동 152번지 1호","2280-5358","20040513","휴업 상태에서 재개업신고","휴업 상태에서 재개업신고","20170531","","25","20170531","","2009-04-30 14:41:56.0","2017-05-31 13:46:32.0","1","0","0","0","1","110420","1111015500","1111061500","1","152","1",""
"PHMB520093000034042500003","3000000","신고","소독업","영업중","(주)태강티엠에스","서울특별시 종로구 숭인2동 908번지   101호","02-929-1771","20090424","대표자 변경(변경전: 김재옥 -> 변경후: 한지윤)","변경신청","20190812","","","20190812","","2009-04-24 14:32:12.0","2019-08-12 15:50:56.0","1","0","0","0","1","110827","1111017500","1111071000","1","908","",""
"PHMB520143000034042500001","3000000","신고","소독업","영업중","(주)자운씨앤에스","서울특별시 종로구 숭인동 1367번지","02-921-3323","20140225","소재지 변경","소재지 변경","20170307","","제47호","20170307","","2014-02-25 16:00:56.0","2017-03-07 18:00:04.0","1","0","0","0","1","","1111017500","1111070000","1","1367","",""
"PHMB520203000034042500008","3000000","신고","소독업","영업중","주식회사 토마토씨에이피","서울특별시 종로구 수송동 58번지 두산위브파빌리온","","20200614","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340002254호를 처리함","20200614","","","20200615","","2020-06-15 10:12:39.0","2020-06-15 10:12:39.0","1","0","0","0","1","","1111012400","1111061500","1","58","","두산위브파빌리온"
"PHMB520203000034042500002","3000000","신고","소독업","영업중","싼타씨앤에스 주식회사","","02-2269-7132","20200330","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340001159호를 처리함","20200330","","","20200331","","2020-03-31 08:53:26.0","2020-03-31 08:53:26.0","1","0","0","0","1","","","","","","",""
"PHMB520153000034042500002","3000000","신고","소독업","영업중","동서종합관리","서울특별시 종로구 종로5가 138번지 19호","02-2263-3042","20150702","개인에서 법인으로 변경","","20170713","","","20181001","","2015-07-02 15:59:33.0","2018-10-01 14:24:15.0","1","0","0","0","1","110125","1111016300","","1","138","19",""
"PHMB519853000034042500001","3000000","신고","소독업","영업중","주식회사 씨앤에스자산관리","서울특별시 종로구 적선동 80번지 현대제일빌딩9층","732-9676","19850110","대표이사 변경(구본철->손병옥)","방문민원","20181108","","6","20181108","","2009-05-02 10:18:58.0","2018-11-08 14:05:14.0","1","0","0","0","1","110052","1111010700","1111053000","1","80","","현대제일빌딩9층"
"PHMB520153000034042500001","3000000","신고","소독업","영업중","잡에취에스 주식회사","서울특별시 종로구 이화동 90번지 11호","02-572-5765","20120903","변경전 서울시 마포구 삼개로16(도화동근신빌딩 406호)에서 변경후 서울시 종로구 이화장길 30(이화동 2층) 으로 변경.","감염병의 예방 및 관리에 관한 볍률 제52조 시행규칙 제 38조)에 의한 소독업 신고 및 변경사항 신고에 근거 소재지 변경.","20150130","","72","20181102","","2012-09-03 16:52:50.0","2018-11-02 09:46:48.0","1","0","0","0","1","110500","1111016500","1111064000","1","90","11",""
"PHMB520203000034042500001","3000000","신고","소독업","영업중","주식회사 더맨","","","20200324","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340001019호를 처리함","20200324","","","20200325","","2020-03-24 19:06:20.0","2020-03-25 09:12:42.0","1","0","0","0","1","","","","","","",""
"PHMB520203000034042500004","3000000","신고","소독업","영업중","호스텔 토미","서울특별시 종로구 와룡동 68번지 원광빌딩","","20200429","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340001665호를 처리함","20200429","","","20200502","","2020-05-02 11:48:44.0","2020-05-02 11:48:44.0","1","0","0","0","1","","1111013000","1111065000","1","68","","원광빌딩"
"PHMB520193000034042500001","3000000","신고","소독업","영업중","(주)에스비에이드","서울특별시 종로구 숭인동 1371번지 5층","02-711-5387","20050419","대표자 변경(박철용->선병곤)","대표자 변경(박철용->선병곤)","20200325","","제 30 호","20200326","","2008-12-16 11:28:20.0","2020-03-26 11:37:17.0","1","0","0","0","1","","1111017500","1111071000","1","1371","","5층"
"PHMB520203000034042500003","3000000","신고","소독업","영업중","방역시대","서울특별시 종로구 당주동 170번지 2호","02-321-2888","20200414","","","20200502","","","20200504","","2020-04-16 18:23:57.0","2020-05-04 13:11:36.0","1","0","0","0","1","","1111011700","1111053000","1","170","2",""
"PHMB520203000034042500006","3000000","신고","소독업","영업중","주식회사 한옥살림","서울특별시 종로구 명륜1가 31번지 6호","02-6959-0375","20200511","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340001794호를 처리함","20200511","","","20200512","","2020-05-12 17:26:26.0","2020-05-12 17:26:26.0","1","0","0","0","1","","1111017000","1111065000","1","31","6",""
"PHMB520203000034042500012","3000000","신고","소독업","영업중","주식회사 더클린종합관리","서울특별시 종로구 관수동 20 국일관드림펠리스","","20200708","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340002616호를 처리함","20200708","","","20200708","","2020-07-08 12:24:05.0","2020-07-08 12:24:05.0","1","0","0","0","1","","1111015500","1111061500","1","20","","국일관드림펠리스"
"PHMB520203000034042500010","3000000","신고","소독업","영업중","그린F5 종로본부","서울특별시 종로구 숭인동 56번지 21호 도로시하우스","","20200624","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340002446호를 처리함","20200624","","","20200624","","2020-06-24 13:20:42.0","2020-06-24 13:20:42.0","1","0","0","0","1","","1111017500","1111070000","1","56","21","도로시하우스"
"PHMB520203000034042500011","3000000","신고","소독업","영업중","(주)모스테크","서울특별시 종로구 명륜4가 188번지 24호","02-766-5758","20200624","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건위생과 민원접수번호 202030000340002445호를 처리함","20200624","","","20200625","","2020-06-25 09:50:28.0","2020-06-25 09:50:28.0","1","0","0","0","1","","1111017200","1111065000","1","188","24",""
"PHMB520073000034042500003","3000000","신고","소독업","영업중","(주)영그린훼밀리","서울특별시 종로구 숭인동 1422번지 503호","","20070709","○ 소재지 변경 - 변경 전 : 난계로 241 2층(숭인동 1396) - 변경 후 : 난계로 237 503호 (숭인동 1422)","-","20150807","","30","20190227","","2009-05-06 13:35:05.0","2019-02-27 10:48:37.0","1","0","0","0","1","","1111017500","1111071000","1","1422","",""
