"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520083160034042500003","3160000","신고","소독업","영업중","(주)세광이십일","서울특별시 구로구 고척동 134번지 42호","","20080822","소독업소개설신고 민원","전염병예방법 시행규칙 제20조의2의 규정에 따라 건강관리과 민원접수번호 200831600340003311호를 처리함","20080822","","","20080829","","2008-08-29 13:03:32.0","2008-08-29 13:03:32.0","1","0","0","0","1","152080","1153010600","1153072000","1","134","42",""
"PHMB520083160034042500004","3160000","신고","소독업","영업중","가우스방역","경기도 부천시원미구 심곡동 325번지 37호 8통 5반","","20080829","소독업소개설신고 민원","전염병예방법 시행규칙 제20조의2의 규정에 따라 건강관리과 민원접수번호 200831600340003424호를 처리함","20080829","","","20080901","","2008-09-01 09:43:59.0","2008-09-01 09:43:59.0","1","0","0","0","1","420826","4119510200","","1","325","37",""
"PHMB520083160034042500005","3160000","신고","소독업","영업중","(주)아스타아이비에스","서울특별시 구로구 구로동 106번지 4호","","20081118","소독업소개설신고 민원","전염병예방법 시행규칙 제20조의2의 규정에 따라 건강관리과 민원접수번호 200831600340004411호를 처리함","20081118","","","20081202","","2008-12-02 13:41:56.0","2008-12-02 13:41:56.0","1","0","0","0","1","152055","1153010200","","1","106","4",""
"PHMB520093160034042500003","3160000","신고","소독업","영업중","(주)세보관리","서울특별시 구로구 오류1동 338번지 3필지 동부골든A상가 제지층 B08호","02-830-5878","20090302","소독업소개설신고 민원","전염병예방법 시행규칙 제20조의2의 규정에 따라 지역보건과 민원접수번호 200931600340000734호를 처리함","20090302","","","20090303","","2009-03-03 08:31:33.0","2009-03-03 08:31:33.0","1","0","0","0","1","152101","1153010800","","1","338","","3필지 동부골든A상가 제지층 B08호"
"PHMB520203160034042500004","3160000","신고","소독업","영업중","마이크로맥스","서울특별시 구로구 구로동 609번지 1호 한성상가 415호","070-8676-7737","20200521","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 202031600340002578호를 처리함","20200521","","","20200522","","2020-05-22 09:52:02.0","2020-05-22 09:52:02.0","1","0","0","0","1","","1153010200","1153053000","1","609","1","한성상가"
"PHMB520143160034042500006","3160000","신고","소독업","영업중","(주)갑진","서울특별시 구로구 고척동 326번지 청구아파트상가 202호","2612-0908","20140214","소독업 신고처리","","20140214","","201431600340000862","20140905","","2014-09-05 15:34:58.0","2014-09-05 15:34:58.0","1","0","0","0","1","152796","1153010600","1153072000","1","326","","청구아파트상가"
"PHMB520183160034042500002","3160000","신고","소독업","영업중","(주)크린환경케이제이","서울특별시 구로구 고척동 161번지 73호 3층","2207-4521","20080214","장소(소재지) 이전 변경전 : 서울시 중랑구 망우로239(망우동) 변경후 : 서울시 구로구 고척로 196 3층(고척동)","장소이전","20180205","","19","20180205","","2011-02-18 16:28:10.0","2018-02-05 18:07:28.0","1","0","0","0","1","","1153010600","1153073000","1","161","73","3층"
"PHMB520143160034042500001","3160000","신고","소독업","영업중","한국방역공사","서울특별시 구로구 구로동 104번지 1호 동원빌딩 105호","","20140214","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201431600340000866호를 처리함","20140214","","","20180611","","2014-02-14 17:44:54.0","2018-06-11 09:14:32.0","1","0","0","0","1","","1153010200","1153056000","1","104","1","동원빌딩"
"PHMB520103160034042500004","3160000","신고","소독업","폐업","(주)유진엔지니어링","서울특별시 구로구 오류2동 135번지 1호 2층","02-2681-0855","20100712","소독업의 폐업","업종 변경","","20160907","","20160907","20160907","2010-07-12 16:50:36.0","2016-09-07 15:04:14.0","1","0","0","0","1","152896","1153010800","","1","135","1","2층"
"PHMB520203160034042500001","3160000","신고","소독업","영업중","대성물류건설(주)","서울특별시 구로구 구로동 108번지 현대파크빌 406호 408호","02-2211-0940","20200406","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 202031600340001633호를 처리함","20200406","","","20200406","","2020-04-06 14:44:35.0","2020-04-06 14:49:21.0","1","0","0","0","1","","1153010200","1153056000","1","108","","현대파크빌 406호 408호"
"PHMB520193160034042500001","3160000","신고","소독업","영업중","(주)프라임시티","서울특별시 구로구 구로동 108번지 2호 새솔금호아파트 지층 18호","02-2026-0284","20190311","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201931600340001265호를 처리함","20190311","","","20190311","","2019-03-11 12:05:17.0","2019-03-11 14:27:20.0","1","0","0","0","1","","1153010200","1153056000","1","108","2","새솔금호아파트 지층"
"PHMB520153160034042500001","3160000","신고","소독업","영업중","에코메이트","서울특별시 구로구 개봉동 105번지 20호 조은빌딩 302호","","20150420","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201531600340001929호를 처리함","20150420","","","20150420","","2015-04-20 17:16:36.0","2015-04-20 17:16:36.0","1","0","0","0","1","152091","1153010700","1153074000","1","105","20","조은빌딩 302호"
"PHMB520163160034042500001","3160000","신고","소독업","영업중","게스(GESS)","서울특별시 구로구 고척동 103번지 4호","","20160106","개설자 변경 : 정윤석(710302-1******) -> 정수지(010115-4******)","개설자 변경","20200227","","","20200227","","2016-01-06 15:22:37.0","2020-02-27 13:25:40.0","1","0","0","0","1","","1153010600","1153072000","1","103","4",""
"PHMB520183160034042500004","3160000","신고","소독업","폐업","(주)삼오종합관리","서울특별시 구로구 구로동 1128번지 4호 H.K TOWER 904호","02-835-3525","20180122","소독업 폐업신고","소독업 폐업","","20181023","","20181023","20181023","2018-01-22 18:24:18.0","2018-10-23 11:48:41.0","1","0","0","0","1","","1153010200","1153054000","1","1128","4","H.K TOWER"
"PHMB520103160034042500009","3160000","신고","소독업","폐업","(주)휴먼피엠씨","서울특별시 구로구 구로4동 98번지 대림오페라타워 605호","02-2060-1784","20101223","소독업 폐업","경영상 어려움","","20170224","","20170224","20170224","2010-12-24 17:57:43.0","2017-02-24 17:10:28.0","1","0","0","0","1","152841","1153010200","","1","98","","대림오페라타워 605호"
"PHMB520163160034042500005","3160000","신고","소독업","영업중","선린CS","서울특별시 구로구 구로동 107번지 8호","","20160727","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201631600340004243호를 처리함","20160727","","","20160728","","2016-07-28 10:38:32.0","2016-07-28 10:38:32.0","1","0","0","0","1","","1153010200","1153056000","1","107","8",""
"PHMB520143160034042500002","3160000","신고","소독업","영업중","해충마스터","서울특별시 구로구 개봉동 36번지 2호","1800-3055","20140328","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201431600340001737호를 처리함","20140328","","","20180611","","2014-03-28 17:39:19.0","2018-06-11 09:03:01.0","1","0","0","0","1","","1153010700","1153074000","1","36","2",""
"PHMB520173160034042500005","3160000","신고","소독업","영업중","한국지엔씨(주)","서울특별시 구로구 구로동 1124번지 42호","","20170802","대표자 변경 이상용(540325-1)-> 이유미(530520-2)","대표자 변경","20170808","","","20170808","","2017-08-02 16:57:20.0","2017-08-08 17:45:45.0","1","0","0","0","1","","1153010200","1153054000","1","1124","42",""
"PHMB520113160034042500007","3160000","신고","소독업","폐업","고엽방제시스템","서울특별시 구로구 구로2동 636번지 62호 구로유통상가 A동 413호","2633-5111","20110721","폐업처리","폐업","","20140725","","20140725","20140725","2011-07-21 18:26:12.0","2014-07-25 16:19:31.0","1","0","0","0","1","152866","1153010200","1153053000","1","636","62","구로유통상가 A동 413호"
"PHMB520053160034042500001","3160000","신고","소독업","영업중","(주)다보산업관리","서울특별시 구로구 오류1동 54번지 5호  화인빌딩 602호","869-6465","20050124","소재지 변경","사무실 이전","20100128","","25호","20100129","","2010-01-28 16:29:40.0","2010-01-29 13:19:19.0","1","0","0","0","1","152894","1153010800","1153077000","1","54","5","화인빌딩"
"PHMB520063160034042500001","3160000","신고","소독업","폐업","(주)두잉씨앤에스","서울특별시 구로구 구로3동 1127번지 31호 대성빌딩 405호","070-7123-3605","20060323","폐업","사무실 이전","","20110825","29","20110825","20110825","2011-08-25 10:59:34.0","2011-08-25 11:40:00.0","1","0","0","0","1","152880","1153010200","1153054000","1","1127","31","대성빌딩 405호"
"PHMB520063160034042500002","3160000","신고","소독업","폐업","보승기업","서울특별시 구로구 구로4동 98번지 대림오페라타워 B104호","","20060825","폐업","폐업","","20121029","31","20121029","20121029","2011-08-30 09:17:50.0","2012-10-29 10:57:47.0","1","0","0","0","1","152841","1153010200","1153055000","1","98","","대림오페라타워 B104호"
"PHMB520063160034042500003","3160000","신고","소독업","폐업","(주)아이에스포유","서울특별시 구로구 구로5동 100번지 6호 구미빌딩 3층","857-3008","20060317","폐업처리","폐업처리","","20130404","28","20130404","20130404","2012-01-26 15:40:58.0","2013-04-04 10:06:10.0","1","0","0","0","1","152842","1153010200","1153056000","1","100","6","구미빌딩 3층"
"PHMB520063160034042500004","3160000","신고","소독업","폐업","구일환경(주)","서울특별시 구로구 구로2동 609번지 1호 구로한성상가 B동 302호","","20060330","폐업처리","","","20120316","30","20120316","20120316","2012-03-15 17:38:51.0","2012-03-16 08:56:35.0","1","0","0","0","1","152865","1153010200","1153053000","1","609","1","구로한성상가 B동 302호"
"PHMB520063160034042500005","3160000","신고","소독업","폐업","(주)두원에이엔씨","서울특별시 구로구 구로5동 530번지 23호","","20061227","폐업","폐업","","20120622","32","20120622","20120622","2012-06-22 09:37:38.0","2012-06-22 09:40:01.0","1","0","0","0","1","152859","1153010200","1153056000","1","530","23",""
"PHMB520073160034042500003","3160000","신고","소독업","영업중","(주)효명종합관리","서울특별시 구로구 구로1동 685번지 456호","","20070329","장소이전(구로동 442-197번지에서 구로동 685-456번지 남부타운 3층)","사업장 소재지 변경","20100329","","35","20100329","","2010-03-29 14:01:48.0","2010-03-29 18:12:07.0","1","0","0","0","1","152868","1153010200","1153052000","1","685","456",""
"PHMB520083160034042500007","3160000","신고","소독업","폐업","사회복지법인 애국단체원","서울특별시 구로구 구로5동 108번지 현대파크빌 802호","02-2109-1177","20080215","","","","20100430","38","20100430","20100430","2010-04-30 10:02:09.0","2010-04-30 10:08:07.0","1","0","0","0","1","152843","1153010200","1153056000","1","108","","현대파크빌"
"PHMB520093160034042500005","3160000","신고","소독업","영업중","(주)일오삼이엔지","서울특별시 구로구 고척1동 134번지 42호","2612-6602","20090727","소독업소개설신고 민원","전염병예방법 시행규칙 제20조의2의 규정에 따라 지역보건과 민원접수번호 200931600340003195호를 처리함","20090727","","","20090727","","2009-07-27 16:48:54.0","2009-07-27 16:48:54.0","1","0","0","0","1","152828","1153010600","","1","134","42",""
"PHMB520093160034042500007","3160000","신고","소독업","폐업","사단법인 모아나눔","서울특별시 구로구 구로4동 98번지 5호","070-8233-3048","20091124","폐업","감염병의 예방 및 관리에 관한 법률 제53조 및 같은법 시행규칙 제 39조 제1항","","20111010","","20111010","20111010","2009-11-26 18:36:37.0","2011-10-10 14:46:31.0","1","0","0","0","1","152841","1153010200","","1","98","5",""
"PHMB520103160034042500001","3160000","신고","소독업","폐업","국제클린방역","서울특별시 구로구 가리봉동 1번지 8호","","20100322","폐업","폐업신고","","20120131","","20120131","20120131","2010-03-22 14:53:00.0","2012-01-31 10:43:24.0","1","0","0","0","1","152800","1153010300","","1","1","8",""
"PHMB520103160034042500002","3160000","신고","소독업","폐업","(주)대영이엠에스","서울특별시 구로구 구로5동 49번지 101 3호","02-3789-3932","20100608","소독업 폐업신고","경영상의 문제로 인한 폐업","","20110316","","20110316","20110316","2010-06-09 11:56:20.0","2011-03-16 09:42:47.0","1","0","0","0","1","152838","1153010200","","1","49","","101 3호"
"PHMB520103160034042500003","3160000","신고","소독업","폐업","한청위생환경","서울특별시 구로구 구로4동 748번지 16호","02-858-9222","20100625","폐업","폐업신고","","20120409","","20120410","20120409","2010-06-25 11:14:28.0","2012-04-10 08:51:17.0","1","0","0","0","1","152872","1153010200","","1","748","16",""
"PHMB520103160034042500005","3160000","신고","소독업","폐업","크린포유","서울특별시 구로구 구로5동 43번지 10호 명지빌딩 303호","02-838-2662","20100720","폐업","폐업","","20120731","","20120731","20120731","2010-07-21 07:35:43.0","2012-07-31 11:52:20.0","1","0","0","0","1","152838","1153010200","","1","43","10","명지빌딩 303호"
"PHMB520103160034042500006","3160000","신고","소독업","폐업","명우그린해충방제","서울특별시 구로구 구로3동 1256번지 현대아파트상가 103호","","20100928","폐업신고","경기불황","","20111018","","20111018","20111018","2010-09-28 17:20:18.0","2011-10-18 17:05:15.0","1","0","0","0","1","152880","1153010200","","1","1256","","현대아파트상가"
"PHMB520103160034042500008","3160000","신고","소독업","폐업","(주)창우디에스피","서울특별시 구로구 구로5동 104번지 1호","02-582-7101","20101217","폐업","감염병의 예방 및 관리에 관한 법률 제53조 및 같은법 시행규칙 제 39조제1항","","20110817","","20110817","20110817","2010-12-17 17:19:11.0","2011-08-17 17:04:44.0","1","0","0","0","1","152842","1153010200","1153056000","1","104","1",""
"PHMB520113160034042500002","3160000","신고","소독업","폐업","사회복지법인에덴복지재단","서울특별시 구로구 오류2동 109번지 1호 재도빌딩 310","02-2611-1711","20110304","폐업","폐업","","20130314","","20130314","20130314","2011-03-04 15:10:13.0","2013-03-14 14:04:43.0","1","0","0","0","1","152895","1153010800","","1","109","1","재도빌딩 310"
"PHMB520113160034042500003","3160000","신고","소독업","폐업","나사산업안전(주)","서울특별시 구로구 구로3동 197번지 33호 이앤씨벤쳐드림타워3차 905호","828-3945","20110330","폐업처리","폐업신고","","20131014","","20131014","20131014","2011-03-30 13:06:55.0","2013-10-14 17:41:42.0","1","0","0","0","1","152719","1153010200","1153054000","1","197","33","이앤씨벤쳐드림타워3차 905호"
"PHMB520113160034042500008","3160000","신고","소독업","영업중","(주)와이브이시스템","서울특별시 구로구 오류동 340번지 삼천리상가 208호","2685-1536","20111201","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201131600340005255호를 처리함","20111201","","","20111205","","2011-12-05 08:07:10.0","2011-12-05 08:07:10.0","1","0","0","0","1","152100","1153010800","1153078000","1","340","","삼천리상가 208호"
"PHMB520113160034042500009","3160000","신고","소독업","영업중","다온환경해충시스템","서울특별시 구로구 구로3동 1256번지 구로현대아파트 상가 1층 103호","","20111206","개설자 변경 : 황남순(680920-1 -> 황남순(680920-1) 설은미(740508-2)","개설자 변경 : 공동 명의 등록","20200407","","","20200407","","2011-12-07 14:31:05.0","2020-04-07 17:00:03.0","1","0","0","0","1","152732","1153010200","1153054000","1","1256","","구로현대아파트 상가 1층 103호"
"PHMB520123160034042500002","3160000","신고","소독업","영업중","명서비스 주식회사","서울특별시 구로구 고척1동 134번지 33호 새마을금고분소빌딩 303호","","20120709","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201231600340003119호를 처리함","20120709","","","20120709","","2012-07-09 18:08:50.0","2012-07-09 18:08:50.0","1","0","0","0","1","152828","1153010600","1153072000","1","134","33","새마을금고분소빌딩 303호"
"PHMB520133160034042500002","3160000","신고","소독업","폐업","상쾌한 청소","서울특별시 구로구 개봉3동 403번지 198호 1층","3666-3312","20130122","소독업 폐업","사업부진","","20161109","","20161109","20161109","2013-01-22 16:23:26.0","2016-11-09 18:13:52.0","1","0","0","0","1","152816","1153010700","1153076000","1","403","198","1층"
"PHMB520133160034042500003","3160000","신고","소독업","영업중","파인환경","서울특별시 구로구 개봉3동 312번지 38호 길훈아파트 상가 1층","","20130311","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201331600340001977호를 처리함","20130311","","","20130312","","2013-03-12 18:05:13.0","2013-03-12 18:05:13.0","1","0","0","0","1","152815","1153010700","1153076000","1","312","38","길훈아파트 상가 1층"
"PHMB520133160034042500005","3160000","신고","소독업","영업중","구로구립장애인보호작업장","서울특별시 구로구 온수동 44번지 21호 지하","","20130926","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201331600340009208호를 처리함","20130926","","","20130926","","2013-09-26 18:24:43.0","2013-09-26 18:24:43.0","1","0","0","0","1","152906","1153011000","1153079000","1","44","21","지하"
"PHMB520013160034042500002","3160000","신고","소독업","폐업","대성산업씨엔에스(주)","서울특별시 구로구 구로1동 685번지 140호 사모아상가 404호","3281-5421","20011010","소독업 폐업신고","소독업 폐업","","20180412","26","20180412","20180412","2012-01-20 12:44:57.0","2018-04-12 14:40:51.0","1","0","0","0","1","152868","1153010200","1153052000","1","685","140","사모아상가 404호"
"PHMB520043160034042500001","3160000","신고","소독업","폐업","미래환경","서울특별시 구로구 구로4동 139번지 36호","839-3116","20040401","폐업","폐업","","20120601","21","20120601","20120601","2011-08-30 10:53:35.0","2012-06-01 17:44:07.0","1","0","0","0","1","152846","1153010200","1153053000","1","139","36",""
"PHMB520163160034042500006","3160000","신고","소독업","영업중","비앤에스코리아","","","20161004","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201631600340005517호를 처리함","20161004","","","20161006","","2016-10-04 16:56:32.0","2016-10-06 14:17:02.0","1","0","0","0","1","","","","","","",""
"PHMB520163160034042500004","3160000","신고","소독업","영업중","주식회사 세스타","서울특별시 구로구 개봉동 470번지 삼환상가 상가동 301호","","20160630","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201631600340003689호를 처리함","20160630","","","20160701","","2016-07-01 15:36:56.0","2016-07-01 15:36:56.0","1","0","0","0","1","","1153010700","1153075000","1","470","","삼환상가"
"PHMB520133160034042500001","3160000","신고","소독업","폐업","그린존 해충제로","서울특별시 구로구 고척1동 141번지 1호 서울가든아파트 138호","","20130116","","","","","","20150202","20150202","2013-01-17 08:44:01.0","2015-02-02 17:31:33.0","1","0","0","0","1","152760","1153010600","1153072000","1","141","1","서울가든아파트"
"PHMB520153160034042500006","3160000","신고","소독업","영업중","(주)세연종합관리","서울특별시 구로구 가리봉동 135번지 68호 613호","02-2658-7724","20130311","소재지 변경  - 변경전 : 금천구 금하로 793 비동308호(시흥동 벽산1단지아파트 상가동) - 변경후 : 사무실 -> 구로구 남부순환로105길 14 613호(가리봉동)                  창고 -> 금천구 독산로 292 4층일부(독산3동) 종사자 변경 : 김재천 -> 장희정","","20151211","","","20151211","","2013-03-11 17:50:22.0","2015-12-11 17:49:30.0","1","0","0","0","1","","1153010300","1153059500","1","135","68",""
"PHMB520173160034042500004","3160000","신고","소독업","폐업","주식회사 블루원코리아","서울특별시 구로구 고척동 83번지 6호","","20170619","소독업의 폐업 신고","소독업의 자진 폐업 신고","","20190115","","20190115","20190115","2017-06-19 18:12:14.0","2019-01-15 14:20:39.0","1","0","0","0","1","","1153010600","1153072000","1","83","6",""
"PHMB520143160034042500004","3160000","신고","소독업","영업중","두성건설(주)","서울특별시 구로구 구로동 606번지 1호 구로기계공구상가 D블럭 지층 3346호","02-2636-8454","20140703","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201431600340003842호를 처리함","20140703","","","20151125","","2014-07-03 15:26:35.0","2015-11-25 13:26:55.0","1","0","0","0","1","","1153010200","1153053000","1","606","1","구로기계공구상가 D블럭 지층"
"PHMB520143160034042500005","3160000","신고","소독업","영업중","해충크린","서울특별시 구로구 개봉동 109번지 20호","","20140826","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201431600340004884호를 처리함","20140826","","","20140826","","2014-08-26 17:54:58.0","2014-08-26 17:54:58.0","1","0","0","0","1","152804","1153010700","","1","109","20",""
"PHMB520113160034042500001","3160000","신고","소독업","","(주)청우씨엔에스","서울특별시 구로구 구로5동 49번지 금호하우스텔 322호","","20110120","소독업 전출처리(안양시 동안구)","전염병예방법 시행규칙 제20조의2의 규정에 따라 지역보건과 민원접수번호 201131600340000238호를 처리함","20140905","","","20140905","","2011-01-20 17:40:41.0","2014-09-05 14:53:03.0","1","0","0","0","1","152838","1153010200","","1","49","","금호하우스텔 322호"
"PHMB520093160034042500006","3160000","신고","소독업","폐업","삼진성흥(주)","서울특별시 구로구 구로5동 49번지 101 A호","","20090915","소독업 폐업","장소 이전","","","","20140905","20091117","2009-09-16 14:09:53.0","2014-09-05 15:00:56.0","1","0","0","0","1","152838","1153010200","","1","49","","101 A호"
"PHMB520093160034042500001","3160000","신고","소독업","폐업","공동체깔끄미","서울특별시 구로구 구로동 442번지 217호 지층","856-7040","20090203","폐업","영업부진","","","","20140905","20100910","2009-02-04 18:04:56.0","2014-09-05 15:18:18.0","1","0","0","0","1","152050","1153010200","","1","442","217","지층"
"PHMB520083160034042500006","3160000","신고","소독업","폐업","청소코끼리","서울특별시 구로구 오류1동 109번지 1호","2689-8791","20080114","폐업처리","법인으로 변경하여 신규 등록","","","","20140905","20110707","2010-04-14 08:04:28.0","2014-09-05 15:22:06.0","1","0","0","0","1","152904","1153010800","1153077000","1","109","1",""
"PHMB520153160034042500002","3160000","신고","소독업","영업중","보라매보호작업장","서울특별시 구로구 구로동 414번지 14호","070-4418-9277","20150703","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 지역보건과 민원접수번호 201531600340003432호를 처리함","20150703","","","20150703","","2015-07-03 16:53:07.0","2015-07-03 16:53:07.0","1","0","0","0","1","152052","1153010200","1153053000","1","414","14",""
