"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520163180034042500011","3180000","신고","소독업","영업중","(주)휴먼이솔루션","","02-2679-0325","20161215","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201631800340008320호를 처리함","20161215","","제187호","20161216","","2016-12-16 09:59:41.0","2016-12-16 10:01:59.0","1","0","0","0","1","","","","","","",""
"PHMB520183180034042500001","3180000","신고","소독업","영업중","주식회사 홈앤아이 클린케어","서울특별시 영등포구 영등포동6가 68번지 5호 경암빌딩","","20180117","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201831800340000414호를 처리함","20180117","","제197호","20180117","","2018-01-17 15:06:37.0","2018-01-17 15:20:59.0","1","0","0","0","1","","1156010700","1156053500","1","68","5","경암빌딩"
"PHMB520163180034042500007","3180000","신고","소독업","영업중","(주)토우에스이엠","서울특별시 영등포구 당산동2가 30번지 2호","02-6166-3117","20161103","대표자 변경 (변경 전: 정강현→변경 후: 신민수)","대표자 변경","20191118","","제183호","20191118","","2016-11-07 17:46:18.0","2019-11-18 16:21:44.0","1","0","0","0","1","","1156011200","","1","30","2",""
"PHMB519993180034042500004","3180000","신고","소독업","폐업","제일방역","","02-2675-0009","19991025","폐업","건강상 이유","","20150707","제 3 호","20150707","20150707","2015-07-07 17:01:15.0","2015-07-07 17:15:15.0","1","0","0","0","1","","","","","","",""
"PHMB520153180034042500008","3180000","신고","소독업","영업중","CS방역","서울특별시 영등포구 양평동1가 245번지","","20150729","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201531800340004986호를 처리함","20150729","","제 173 호","20150730","","2015-07-29 18:37:13.0","2015-07-30 09:27:19.0","1","0","0","0","1","150863","1156012500","1156061000","1","245","",""
"PHMB520103180034042500001","3180000","신고","소독업","폐업","대한민국 특수임무수행자회","서울특별시 영등포구 여의도동 14번지 2호  동아빌딩5층(502/503)","780-4855","20100129","","","","20150508","","20150508","20150508","2010-01-30 14:01:31.0","2015-05-08 13:51:16.0","1","0","0","0","1","150871","1156011000","1156054000","1","14","2","동아빌딩5층(502/503)"
"PHMB519993180034042500003","3180000","신고","소독업","폐업","부림위생","","","19990222","","","","","제 26 호","20151205","20150501","2015-05-01 17:17:05.0","2015-12-05 15:04:17.0","1","0","0","0","1","","","","","","",""
"PHMB520003180034042500001","3180000","신고","소독업","영업중","(주)친환경","서울특별시 영등포구 양평동2가 36번지 37호 지하1층","","20071213","(주)케이피엠환경 -> (주)친환경","상호변경","20110314","","제90호","20161128","","2011-03-14 10:32:51.0","2016-11-28 10:01:42.0","1","0","0","0","1","150102","1156012600","1156061000","1","36","37","지하1층"
"PHMB520093180034042500004","3180000","신고","소독업","영업중","엘림에스엘(주)","서울특별시 영등포구 양평동2가 35번지 6호 2층","02)2069-1784","20090325","사업장소재지변경[양평동2가 29-23 --> 양평동2가 35-6]","사업장소재지변경","20110520","","제99호","20161128","","2009-03-25 17:15:20.0","2016-11-28 10:03:17.0","1","0","0","0","1","150102","1156012600","1156061000","1","35","6","2층"
"PHMB520153180034042500009","3180000","신고","소독업","영업중","(주)대신이엠에스","","02-6673-0305","20150730","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201531800340005022호를 처리함","20150730","","제 174 호","20150731","","2015-07-31 08:47:31.0","2015-07-31 09:44:47.0","1","0","0","0","1","","","","","","",""
"PHMB520143180034042500007","3180000","신고","소독업","영업중","케이에프앤에스(주)","서울특별시 영등포구 여의도동 28번지 2호","3278-1300","20140807","대표자변경[이상곤(5806237)->박노(600501)]","","20160408","","제 163 호","20160412","","2014-08-08 08:38:26.0","2016-04-12 07:21:44.0","1","0","0","0","1","150931","1156011000","1156054000","1","28","2",""
"PHMB520043180034042500003","3180000","신고","소독업","영업중","(주)에스에스개발","","02-831-9734","20041025","명칭변경:세신환경개발->(주)에스에스개발","법인사업자로 변경","20140723","","70","20140723","","2014-07-23 14:41:14.0","2014-07-23 17:41:50.0","1","0","0","0","1","","","","","","",""
"PHMB520103180034042500010","3180000","신고","소독업","영업중","보건기업(주)","서울특별시 영등포구 문래동5가 9번지 벽산디지털밸리 1602-2","833-2731","20100909","대표자 변경[정현균(54.12.30.) → 김동일(59.02.24.)]","대표자 변경[정현균(54.12.30.) → 김동일(59.02.24.)]","20170714","","제116호","20170714","","2010-09-09 15:38:12.0","2017-07-14 18:01:16.0","1","0","0","0","1","150095","1156012300","1156060500","1","9","","벽산디지털밸리 1602-2"
"PHMB519843180034042500001","3180000","신고","소독업","영업중","아세아환경(주)","","02-780-6876","19841026","법인내 대표자변경[허은강(420327-1*) → 허은강(420327-1*) 허륜석(760101-1*)]","법인내 대표자 변경","20170414","","제1호","20170414","","2016-11-28 10:59:35.0","2017-04-14 18:18:05.0","1","0","0","0","1","","","","","","",""
"PHMB520083180034042500005","3180000","신고","소독업","영업중","태가비엠(주)","","02-562-9431","20081008","소독업소 초기자료 등록","","20081008","","제95호","20161128","","2016-11-28 16:24:53.0","2016-11-28 16:24:53.0","1","0","0","0","1","","","","","","",""
"PHMB520073180034042500004","3180000","신고","소독업","영업중","정건물관리공사","","02-2633-0459","20070418","소독업소 초기자료 등록","","20070418","","제83호","20161128","","2016-11-28 16:19:28.0","2016-11-28 16:27:34.0","1","0","0","0","1","","","","","","",""
"PHMB520143180034042500008","3180000","신고","소독업","영업중","주식회사 평산종합관리","","02-2675-8301","20140904","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201431800340005956호를 처리함","20140904","","제 164 호","20140905","","2014-09-04 17:42:00.0","2014-09-05 11:32:30.0","1","0","0","0","1","","","","","","",""
"PHMB520163180034042500009","3180000","신고","소독업","영업중","(주)태왕사이언스","","","20131218","소재지변경 : 구로구->영등포구","소재지변경 : 구로구->영등포구","20161208","","제185호","20161208","","2013-12-18 17:58:48.0","2016-12-08 14:31:16.0","1","0","0","0","1","","","","","","",""
"PHMB520203180034042500002","3180000","신고","소독업","영업중","더 편한The 편한","서울특별시 영등포구 문래동1가 96번지 4호 한양빌딩 6층","","20200306","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 202031800340001392호를 처리함","20200306","","","20200306","","2020-03-06 15:20:45.0","2020-03-06 15:20:45.0","1","0","0","0","1","","1156011900","1156060500","1","96","4","한양빌딩 6층"
"PHMB520073180034042500002","3180000","신고","소독업","영업중","(주)한성세영비엔에이","서울특별시 영등포구 영등포동 592번지 27호 1층","2636-7422","20070702","소독업소 초기자료 등록","","20070702","","제87호","20161128","","2012-01-26 15:09:51.0","2016-11-28 10:00:11.0","1","0","0","0","1","150030","1156010100","1156053500","1","592","27","1층"
"PHMB520093180034042500007","3180000","신고","소독업","폐업","(주)좋은세상 씨앤씨","서울특별시 영등포구 대림3동 683번지 21호  (지하1층)","","20090625","","","","20171012","제101호","20171012","20171012","2009-06-26 19:55:50.0","2017-10-12 16:23:39.0","1","0","0","0","1","150073","1156013300","1156072000","1","683","21","(지하1층)"
"PHMB520113180034042500001","3180000","신고","소독업","폐업","(주)환경을 아는 사람들","서울특별시 영등포구 여의도동 13번지 20호 41통 5반 프린스텔 505호","1599-1714","20110106","보건지원과-21344호(20161128)에의거 직권폐업","보건지원과-21344호(20161128)에의거 직권폐업","","","제120호","20161129","20130801","2011-01-07 13:28:03.0","2016-11-29 15:27:36.0","1","0","0","0","1","150870","1156011000","","1","13","20","프린스텔"
"PHMB520003180034042500003","3180000","신고","소독업","폐업","(주)케이와이시스템","","","20000129","보건지원과-21344호(20161128)에의거 직권폐업","보건지원과-21344호(20161128)에의거 직권폐업","","","제37호","20161129","20160430","2016-11-29 15:31:06.0","2016-11-29 15:31:06.0","1","0","0","0","1","","","","","","",""
"PHMB520193180034042500006","3180000","신고","소독업","영업중","주식회사 제이개발","서울특별시 영등포구 양평동2가 43번지 6호 삼성코코빌 102동 204호","02-2631-0355","20190725","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201931800340004971호를 처리함","20190725","","","20190725","","2019-07-25 16:44:09.0","2019-07-25 16:44:09.0","1","0","0","0","1","","1156012600","1156061000","1","43","6","삼성코코빌"
"PHMB520153180034042500003","3180000","신고","소독업","영업중","다잘","서울특별시 영등포구 도림동 224번지","","20150202","소재지변경[경인로 114길 → 도영로 7길1]","","20160113","","제 168 호","20160114","","2015-02-02 18:21:26.0","2016-01-14 13:06:41.0","1","0","0","0","1","","1156011800","1156058500","1","224","",""
"PHMB520093180034042500018","3180000","신고","소독업","영업중","(주)한국커리어서치","서울특별시 영등포구 영등포동3가 8번지 연암빌딩(3층)","","20091127","주소지변경 [영중로 74 → 영중로 22  401호]","","20150605","","제 108 호","20150606","","2009-11-27 21:44:58.0","2015-06-06 13:21:39.0","1","0","0","0","1","150033","1156010400","1156053500","1","8","","연암빌딩(3층)"
"PHMB520193180034042500005","3180000","신고","소독업","영업중","주식회사 세프로","서울특별시 영등포구 여의도동 44번지 12호 고려빌딩","","20190626","소재지 변경 변경 전: 서울시 영등포구 여의대방로69길 28 (유성빌딩 4층 411-2호) 변경 후: 서울시 영등포구 여의대방로67길 8(고려빌딩 410호)","소재지 변경","20200205","","","20200205","","2019-06-27 09:28:26.0","2020-02-05 16:16:57.0","1","0","0","0","1","","1156011000","1156054000","1","44","12","고려빌딩"
"PHMB520093180034042500014","3180000","신고","소독업","영업중","(주)에프터클린","서울특별시 영등포구 양평동1가 9번지 32호 윤당제1빌딩","","20090901","선유로88 502호-> 선유로88 201호","소재지 이전","20180801","","제106호","20180806","","2009-09-01 15:11:58.0","2018-08-06 09:57:00.0","1","0","0","0","1","","1156012500","1156061000","1","9","32","윤당제1빌딩"
"PHMB520173180034042500007","3180000","신고","소독업","영업중","코스원","","02-2632-4020","20170711","명칭 변경[동아크린케어 → 코스원]","명칭변경","20171114","","제 194 호","20171114","","2017-07-11 18:16:24.0","2017-11-14 17:24:36.0","1","0","0","0","1","","","","","","",""
"PHMB520123180034042500012","3180000","신고","소독업","영업중","에코에어","서울특별시 영등포구 신길동 401번지 8호 신길동","070-4231-1044","20120801","주소지변경[신길로 59 → 도림로 263 현대빌딩 5층]","","20150624","","제 140 호","20150625","","2012-08-02 07:42:43.0","2015-06-25 13:43:49.0","1","0","0","0","1","150850","1156013200","1156067000","1","401","8","신길동"
"PHMB520113180034042500003","3180000","신고","소독업","영업중","(주)에이지","서울특별시 영등포구 신길4동 235번지 파자상가 4층 507호","070-8746-3895","20110314","소재지 변경:신길로145 파자상가 4층507호 -> 영신로38길 15(영등포동6가 68-5) 경암빌딩 217호","소재지 변경","20140324","","제122호","20161128","","2011-03-14 17:50:08.0","2016-11-28 10:09:59.0","1","0","0","0","1","150845","1156013200","1156066000","1","235","","파자상가 4층 507호"
"PHMB520203180034042500005","3180000","신고","소독업","영업중","코로나소독협회","서울특별시 영등포구 대림동 688번지 12호","","20200330","변경 전: 코로나 방역 변경 후: 코로나소독협회","소독업소 명칭변경","20200331","","","20200401","","2020-03-30 13:17:21.0","2020-04-01 09:33:25.0","1","0","0","0","1","","1156013300","1156072000","1","688","12",""
"PHMB520163180034042500010","3180000","신고","소독업","영업중","스카다엔지니어링","","02-842-5525","20161208","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201631800340008167호를 처리함","20161208","","제186호","20161208","","2016-12-08 14:32:53.0","2016-12-08 14:35:07.0","1","0","0","0","1","","","","","","",""
"PHMB520133180034042500009","3180000","신고","소독업","영업중","버그벅스","서울특별시 영등포구 당산동6가 328번지 4호","","20130708","소재지 변경[(영등포로 69-1 → 당산로49길 14]","","20170315","","제152호","20170316","","2013-07-08 16:05:55.0","2017-03-16 08:41:46.0","1","0","0","0","1","","1156011600","1156056000","1","328","4",""
"PHMB520113180034042500006","3180000","신고","소독업","영업중","(주)진은종합개발","서울특별시 영등포구 당산동6가 339번지 3호 환희빌딩 3층","02-2631-3954~6","20110527","대표자변경 : 전명자->진인은전명자","","20160523","","제 125 호","20160524","","2011-05-30 10:17:06.0","2016-05-24 10:53:52.0","1","0","0","0","1","150810","1156011600","1156056000","1","339","3","환희빌딩 3층"
"PHMB520063180034042500002","3180000","신고","소독업","폐업","(주)대양비앤씨","","","20060608","보건지원과-21344호(20161128)에의거 직권폐업","보건지원과-21344호(20161128)에의거 직권폐업","","","제78호","20161129","20160610","2016-11-29 16:33:16.0","2016-11-29 16:33:16.0","1","0","0","0","1","","","","","","",""
"PHMB520163180034042500004","3180000","신고","소독업","영업중","서울영등포지역자활센터","","02-848-0600","20160729","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201631800340005095호를 처리함","20160729","","제180호","20160801","","2016-07-29 18:09:31.0","2016-08-01 11:14:28.0","1","0","0","0","1","","","","","","",""
"PHMB520043180034042500001","3180000","신고","소독업","영업중","(주)청솔이엔브이","서울특별시 영등포구 영등포동7가 94번지 369호","2637-2881","20040709","소재지 변경[영등포동7가 94-369 → 버드나루로 59 301호]","소재지 변경[영등포동7가 94-369 → 버드나루로 59 301호]","20170719","","제 66 호","20170720","","2009-10-14 10:32:55.0","2017-07-20 09:06:49.0","1","0","0","0","1","","1156010800","1156053500","1","94","369",""
"PHMB520193180034042500008","3180000","신고","소독업","영업중","(주)물과공기","서울특별시 영등포구 여의도동 12번지 5호","","20191203","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201931800340008028호를 처리함","20191203","","","20191204","","2019-12-04 17:55:06.0","2019-12-04 17:55:06.0","1","0","0","0","1","","1156011000","1156054000","1","12","5",""
"PHMB520133180034042500006","3180000","신고","소독업","영업중","(주)삼정맨파워","","02-798-7775","20130423","소재지 변경(당산로29길 5-1(당산동3가 삼일빌딩 7층)-> 선유로 146 1408호(양평동3가이앤씨드림타워)","소재지 변경(당산로29길 5-1(당산동3가 삼일빌딩 7층)-> 선유로 146 1408호(양평동3가이앤씨드림타워)","20140528","","제149호","20161128","","2013-04-23 18:36:29.0","2016-11-28 10:32:18.0","1","0","0","0","1","","","","","","",""
"PHMB519993180034042500005","3180000","신고","소독업","영업중","보흥실업(주)","","02-761-0633","19991025","소독업소 초기자료 등록","","19991025","","제14호","20161128","","2016-11-28 11:14:08.0","2016-11-28 11:14:08.0","1","0","0","0","1","","","","","","",""
"PHMB520073180034042500003","3180000","신고","소독업","영업중","(주)건은","","02-780-0558","20070309","소독업소 초기자료 등록","","20070309","","제81호","20161128","","2016-11-28 16:16:40.0","2016-11-28 16:16:40.0","1","0","0","0","1","","","","","","",""
"PHMB520153180034042500002","3180000","신고","소독업","폐업","(주)엔와이파트너스","","02-769-1024","20150202","","","","20160119","제 167 호","20160119","20160119","2015-02-02 18:20:59.0","2016-01-19 16:13:49.0","1","0","0","0","1","","","","","","",""
"PHMB519983180034042500001","3180000","신고","소독업","폐업","석대ENG(주)","서울특별시 영등포구 신길3동 329번지 35호","831-6566","19980918","대림동 881-1 에서 신길3동 329-35로 장소이전","장소이전","","","32","20151215","20151201","2011-01-25 15:00:52.0","2015-12-15 17:22:53.0","1","0","0","0","1","150848","1156013200","1156065000","1","329","35",""
"PHMB520143180034042500006","3180000","신고","소독업","폐업","태린이엔씨","","02-2068-8933","20140613","","","","20170801","제162호","20170801","20170801","2014-06-13 16:14:07.0","2017-08-01 18:05:58.0","1","0","0","0","1","","","","","","",""
"PHMB520063180034042500001","3180000","신고","소독업","영업중","성원방역공사","","02-835-8114","20060224","대표자 변경[이종철(600722) → 이태헌(600722)]","대표자 개명","20150324","","제 76 호","20150325","","2015-03-24 15:52:15.0","2015-03-25 09:43:28.0","1","0","0","0","1","","","","","","",""
"PHMB520103180034042500004","3180000","신고","소독업","폐업","샤론이엠에스(주)","서울특별시 영등포구 양평동3가 77번지 80호","","20100311","폐업","사업부진(자진폐업)","","20190603","23","20190603","20190603","2010-03-11 14:41:39.0","2019-06-03 13:38:11.0","1","0","0","0","1","150103","1156012700","1156062000","1","77","80",""
"PHMB520153180034042500005","3180000","신고","소독업","영업중","버그프리","","","20150407","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201531800340002083호를 처리함","20150407","","제 170 호","20150407","","2015-04-07 17:31:04.0","2015-04-07 17:32:12.0","1","0","0","0","1","","","","","","",""
"PHMB520113180034042500008","3180000","신고","소독업","","(주)푸른숲조경","서울특별시 영등포구 당산동3가 42번지 2층","02-2069-4455","20110916","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201131800340005597호를 처리함","20150430","","","20150501","","2011-09-16 17:01:53.0","2015-05-01 10:35:11.0","1","0","0","0","1","150803","1156011300","1156055000","1","42","","2층"
"PHMB520153180034042500004","3180000","신고","소독업","영업중","바퀴벌레 퇴치 라이크","서울특별시 영등포구 양평동2가 34번지 15호","1600-0696","20150226","명칭변경[LIKE(라이크) → 바퀴벌레 퇴치 라이크)]","","20150415","","제 169 호","20150416","","2015-02-26 18:14:27.0","2015-04-16 17:51:39.0","1","0","0","0","1","150102","1156012600","1156061000","1","34","15",""
"PHMB519993180034042500001","3180000","신고","소독업","영업중","(유)대주에이치알","서울특별시 영등포구 당산동2가 11번지 6호 2층","","19990303","대표자변경[최병찬(490416) -> 최병찬(490416) 외 1명]","","20150319","","제 5 2 호","20150319","","2011-03-22 09:18:48.0","2015-03-19 13:11:25.0","1","0","0","0","1","150042","1156011200","1156055000","1","11","6","2층"
"PHMB520153180034042500010","3180000","신고","소독업","폐업","(주)미래에이치알에스","서울특별시 영등포구 당산동6가 234번지 16호","3667-7490","20150807","폐업","영업부진","","20170306","제 175 호","20170306","20170306","2015-08-10 09:15:22.0","2017-03-06 14:49:13.0","1","0","0","0","1","","1156011600","1156056000","1","234","16",""
"PHMB520153180034042500001","3180000","신고","소독업","영업중","두레ENC","","833-0222","20150116","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건지원과 민원접수번호 201531800340000299호를 처리함","20150116","","제 166 호","20150119","","2015-01-16 17:34:14.0","2015-01-19 11:14:04.0","1","0","0","0","1","","","","","","",""
"PHMB520123180034042500005","3180000","신고","소독업","영업중","서천환경(주)","서울특별시 영등포구 신길7동 690번지 1층","485-5367","20120323","대표자 변경[어선미(641104-2) → 김문수(610423-1)]","","20150428","","제 134 호","20150428","","2012-03-26 09:13:36.0","2015-04-28 18:12:57.0","1","0","0","0","1","150854","1156013200","1156065000","1","690","","1층"
"PHMB520003180034042500002","3180000","신고","소독업","폐업","영보환경","","02-2675-6483","20001016","","건강상의 이유","","20150306","제 39 호","20150309","20150306","2015-03-06 18:05:50.0","2015-03-09 14:10:16.0","1","0","0","0","1","","","","","","",""
"PHMB520123180034042500011","3180000","신고","소독업","영업중","로취에이원","서울특별시 영등포구 당산동1가 9번지 1호 코오롱아파트 44~45호","02-884-1195","20120601","대표자변경[김미란(690226)→원용남(651122) 김미란(690226)]","","20160314","","제139호","20160314","","2012-06-01 17:41:31.0","2016-03-14 17:08:18.0","1","0","0","0","1","150800","1156011100","1156055000","1","9","1","코오롱아파트 44~45호"
"PHMB520083180034042500004","3180000","신고","소독업","영업중","비티엠써비스","서울특별시 영등포구 문래동3가 55번지 2호 에이스하이테크시티","02-3483-2000","20081209","공동대표로 변경 (기존) 박상앙 -> (변경) 박상앙 박규준","","20190111","","제 85 호","20190114","","2016-11-14 14:09:13.0","2019-01-14 09:12:00.0","1","0","0","0","1","","1156012100","1156060500","1","55","2","에이스하이테크시티"
"PHMB520203180034042500010","3180000","신고","소독업","영업중","리에이즈 서비스 주식회사","서울특별시 영등포구 당산동3가 552번지 3호 신일빌딩","02-6478-2100","20200401","변경 전: 리에이즈 주식회사 변경 후: 리에이즈 서비스 주식회사","상호변경","20200407","","","20200407","","2020-04-02 11:23:30.0","2020-04-07 16:05:55.0","1","0","0","0","1","","1156011300","1156055000","1","552","3","신일빌딩"
"PHMB520163180034042500006","3180000","신고","소독업","영업중","(주) 발렉스서비스","서울특별시 영등포구 여의도동 23번지 6호 한국휴렛팩커드빌딩","02-707-0680","20160824","<법인 소재지 변경> (기존)의사당대로 83(9층) → (변경)의사당대로 83(1213층)","법인 소재지 변경","20190409","","제182호","20190410","","2016-08-26 09:56:41.0","2019-04-10 09:40:26.0","1","0","0","0","1","","1156011000","1156054000","1","23","6","한국휴렛팩커드빌딩"
"PHMB520023180034042500004","3180000","신고","소독업","영업중","청수기업사","서울특별시 영등포구 신길동 219번지 5호","02-834-4173","20020417","소독업소 초기자료 등록","","20020417","","제47호","20161128","","2016-11-28 16:40:00.0","2016-11-28 16:40:00.0","1","0","0","0","1","","1156013200","1156051500","1","219","5",""
"PHMB520163180034042500003","3180000","신고","소독업","휴업","(주)인광지엔이","","","20160229","휴업신고(2016.08.01~2018.07.31)","사업부진","","","제179호","20160729","","2016-02-29 11:45:10.0","2016-07-29 18:09:17.0","1","0","0","0","1","","","","","","",""
