"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520083130033042500004","3130000","신고","소독업","폐업","닥터버그","서울특별시 마포구 신수동 88번지 9호 지층","02-306-7959","20080509","소독업 폐업신고","영업부진","","20120727","제 45 호","20120727","","2008-12-16 12:35:31.0","2012-07-27 17:02:42.0","1","0","0","0","1","121854","1144011100","1144063000","1","88","9","지층"
"PHMB520083130033042500006","3130000","신고","소독업","폐업","더존119","서울특별시 마포구 구수동 68번지 29호 창성빌딩 4층","713-1636","20080604","소독업 폐업수리(영업부진)","","","20120726","제 47 호","20120726","","2008-12-16 12:39:26.0","2012-07-26 16:08:27.0","1","0","0","0","1","121130","1144011300","1144063000","1","68","29","창성빌딩 4층"
"PHMB520083130033042500003","3130000","신고","소독업","직권폐업","준온","서울특별시 마포구 합정동 370번지 39호 성우빌딩 B03호","","20080401","소독업소 초기자료 등록","전염병예방법 시행규칙 제20조의2의 규정에 따라 처리된 대장정보를 초기자료 등록 함.","","","44","20140326","","2008-12-16 12:29:56.0","2014-03-26 10:59:45.0","1","","","","1","121884","1144012200","1144068000","1","370","39","성우빌딩 B03호"
"PHMB520083130033042500002","3130000","신고","소독업","영업중","렌토킬이니셜코리아 주식회사","서울특별시 마포구 신수동 371번지 19호","1577-1196","20080130","성산동 634-6에서 신수로 52 2층으로 소재지 변경","소재지 변경","20140521","","제 43 호","20140521","","2008-12-16 12:26:13.0","2014-05-21 17:55:40.0","1","0","0","0","1","","1144011100","1144073000","1","371","19",""
"PHMB520083130033042500001","3130000","신고","소독업","영업중","(주)휴콥","서울특별시 마포구 창전동 6번지 170호 2층","02-338-2707","20080108","소독업소 초기자료 등록","전염병예방법 시행규칙 제20조의2의 규정에 따라 처리된 대장정보를 초기자료 등록 함.","20080108","","42","20081216","","2008-12-16 12:17:14.0","2008-12-16 12:17:14.0","1","","","","1","121880","1144011400","1144065500","1","6","170","2층"
"PHMB520073130033042500001","3130000","신고","소독업","폐업","선우환경관리(주)","서울특별시 마포구 신정동 30번지 서강엘지(아)상가 106호","02-702-0435","20070312","","","","20101214","제 39 호","20101214","","2008-12-16 12:13:22.0","2010-12-14 15:08:37.0","1","0","0","0","1","121140","1144011700","1144063000","1","30","","서강엘지(아)상가 106호"
"PHMB520093130033042500005","3130000","신고","소독업","폐업","서울도시철도엔지니어링(주)","서울특별시 마포구 대흥동 267번지 대흥역사내","6311-8727","20090831","","","","20100414","","20100414","","2009-08-31 18:35:35.0","2010-04-14 11:11:42.0","1","0","0","0","1","121080","1144010800","1144059000","1","267","","대흥역사내"
"PHMB520093130033042500003","3130000","신고","소독업","폐업","주식회사 지티비에스","서울특별시 마포구 도화동 성지빌딩 C305","716-5156","20090617","소독업 폐업신고(영업부진)","영업부진","","20120726","","20120726","","2009-06-18 13:09:21.0","2012-07-26 16:32:19.0","1","0","0","0","1","121743","1144010400","1144058500","1","","","성지빌딩 C305"
"PHMB520093130033042500002","3130000","신고","소독업","폐업","(주)올포원지엠","서울특별시 마포구 용강동 11번지 풍년빌딩 2층","02-783-0081","20090416","영업장소 타구로 이전(영등포구)에 따른 폐업신고","","","20111228","","20111228","","2009-04-16 14:29:18.0","2011-12-28 16:48:09.0","1","0","0","0","1","121875","1144010500","1144059000","1","11","","풍년빌딩 2층"
"PHMB519953130033042500002","3130000","신고","소독업","영업중","(주)평화크린텍","서울특별시 마포구 성산동 277번지 53호","02-338-6694","19951129","소재지에 `마포구` 미표시 수정","소재지에 `마포구` 미표시 수정","20160810","","8","20160810","","2008-12-16 10:38:02.0","2016-08-10 14:07:17.0","1","0","0","0","1","","1144012500","1144072000","1","277","53",""
"PHMB520063130033042500003","3130000","신고","소독업","영업중","(주)리드원종합관리","서울특별시 마포구 동교동 165번지 8호 LG팰리스빌딩 1707호","02-3142-3815","20060705","","","20131007","","제 35 호","20160810","","2008-12-16 12:05:54.0","2016-08-10 14:02:11.0","1","0","0","0","1","","1144012100","1144066000","1","165","8","LG팰리스빌딩"
"PHMB520203130033042500005","3130000","신고","소독업","영업중","그린F5마포본부","","","20200421","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202031300000295993호를 처리함","20200421","","제107호","20200422","","2020-04-21 18:32:10.0","2020-04-22 09:15:11.0","1","0","0","0","1","","","","","","",""
"PHMB520203130033042500004","3130000","신고","소독업","영업중","(주)이지코퍼레이션(반딧불이)","서울특별시 마포구 도화동 559번지 마포트라팰리스","","20200413","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202031300000279710호를 처리함","20200413","","제106호","20200422","","2020-04-13 15:54:27.0","2020-04-22 09:02:18.0","1","0","0","0","1","","1144010400","1144058500","1","559","","마포트라팰리스"
"PHMB520193130033042500001","3130000","신고","소독업","영업중","(주)하이진텍","","02)6952-2053","20190624","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201931300000328116호를 처리함","20190624","","제99호","20190624","","2019-06-24 17:17:08.0","2019-06-24 17:20:30.0","1","0","0","0","1","","","","","","",""
"PHMB520153130033042500001","3130000","신고","소독업","영업중","(주)티앤에스자산관리","서울특별시 마포구 공덕동 253번지 42호 지방재정회관 5층","3274-2699","20150217","o 소독업변경신고(소재지)    - 변경전 : 마포구 마포대로 1369층(공덕동지방재정회관)    - 변경후 : 마포구 마포대로 1365층(공덕동지방재정회관)","소재지 변경(창고 변경 없음)","20160425","","제79호","20160425","","2015-02-17 16:14:55.0","2016-04-25 12:42:48.0","1","0","0","0","1","","1144010200","1144056500","1","253","42","지방재정회관 5층"
"PHMB520083130033042500005","3130000","신고","소독업","영업중","(주)더숲건설산업","서울특별시 마포구 성산동 593번지 6호 삼영빌딩 3층","02-302-5722","20080530","소독업소 초기자료 등록","전염병예방법 시행규칙 제20조의2의 규정에 따라 처리된 대장정보를 초기자료 등록 함.","20080530","","제 46 호","20180327","","2008-12-16 12:37:53.0","2018-03-27 10:58:48.0","1","0","0","0","1","121850","1144012500","1144073000","1","593","6","삼영빌딩 3층"
"PHMB520093130033042500001","3130000","신고","소독업","폐업","(주)가드탑시큐리티","서울특별시 마포구 망원1동 379번지 41호 2층","","20090220","","","","20101101","제 51 호","20101102","","2009-02-20 16:57:52.0","2010-11-02 08:28:38.0","1","0","0","0","1","121820","1144012300","1144069000","1","379","41","2층"
"PHMB520083130033042500009","3130000","신고","소독업","직권폐업","(주)효건브릿지","서울특별시 마포구 서교동 376번지 5호 대광빌딩 201호","02-333-2278","20081020","감염병의 예방 및 관리에 관한 법률 제52조 제2항 제2호에 의거 마포세무서장이 사업자 등록을 말소한 업소에 대해 영업신고취소(직권폐업)","보건행정과-5647호 (2014. 6. 27)","","","제 50 호","20140627","","2008-12-16 12:45:48.0","2014-06-27 17:43:56.0","1","","","","1","121839","1144012000","1144066000","1","376","5","대광빌딩 201호"
"PHMB520083130033042500008","3130000","신고","소독업","폐업","청우C.S","서울특별시 마포구 합정동 376번지 17호 신우빌딩 110호","02-6414-6471","20080925","","","","20091110","제 49 호","20091116","","2008-12-16 12:42:58.0","2009-11-16 14:30:58.0","1","0","0","0","1","121884","1144012200","1144068000","1","376","17","신우빌딩 110호"
"PHMB520133130033042500001","3130000","신고","소독업","영업중","서울도시철도그린환경(주)","서울특별시 마포구 성산동 591번지 2호 성산별관 2층","02-6311-8349","20130328","o 소독업소 변경신고 처리(대표자)    - 변경전 : 조두진(55.09.15)    - 변경후 : 김용환(61.06.05)","법인 대표자 변경","20160407","","제75호","20160408","","2013-03-29 10:24:03.0","2016-04-08 14:29:05.0","1","0","0","0","1","","1144012500","1144073000","1","591","2","성산별관 2층"
"PHMB520153130033042500004","3130000","신고","소독업","영업중","(주)그린피아한성","서울특별시 마포구 서교동 379번지 18호","02-862-6025","20151105","o 소독업 변경신고 처리(대표자 변경)  - 변경전 : 남회자 황은규  - 변경후 : 남회자","법인대표자 변경","20160729","","","20160729","","2015-11-05 10:20:55.0","2016-07-29 11:17:13.0","1","0","0","0","1","","1144012000","","1","379","18",""
"PHMB519893130033042500001","3130000","신고","소독업","영업중","백상기업(주)","서울특별시 마포구 도화동 51번지 1호 4층(404~407호)","3270-7257","19891023","대표자 오류 자료 정정 (김정이를 양도자로 수정)","대표자 변경사항 기재 오류 정정","20160801","","제 2 호","20160810","","2008-12-16 09:52:27.0","2016-08-10 14:15:18.0","1","0","0","0","1","","1144010400","1144058500","1","51","1","4층(404~407호)"
"PHMB520183130033042500004","3130000","신고","소독업","폐업","365해충제로","서울특별시 마포구 신수동 459번지 밤섬경남아너스빌 B101호","02-332-6699","20180724","","","","20200413","제96호","20200413","20200413","2018-07-24 17:02:30.0","2020-04-13 13:54:25.0","1","0","0","0","1","","1144011100","1144063000","1","459","","밤섬경남아너스빌"
"PHMB520163130033042500004","3130000","신고","소독업","영업중","(주)에코그린티엠","서울특별시 마포구 신정동 2번지 1호 옥산빌딩 301호","02-355-3322","20160223","ㅇ 소독업소 신고 처리 - 개설자 : 백송이(78.03.04) - 면적 : 146.08㎡(사무실: 118.78㎡ 창고27.3㎡)","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201631300000097244호를 처리함","20160223","","제86호","20160223","","2016-02-23 17:52:07.0","2016-02-23 17:56:53.0","1","0","0","0","1","","1144011700","1144065500","1","2","1","옥산빌딩 301호"
"PHMB520103130033042500007","3130000","신고","소독업","영업중","오라산업관리(주)","서울특별시 마포구 망원동 426번지 7호 한성빌딩  201호","02-707-3612","20101229","소독업 신고사항 변경신고(소재지 변경) - 변경전: 망원동 485-10 3층  - 변경후: 망원동 월드컵로29길 57 한성빌딩 201호","소재지 변경신고","20120514","","62","20130726","","2010-12-30 09:02:20.0","2013-07-26 10:52:51.0","1","0","0","0","1","121825","1144012300","1144070000","1","426","7","한성빌딩"
"PHMB520103130033042500006","3130000","신고","소독업","폐업","(주) 상우알에스","서울특별시 마포구 공덕동 370번지 4호","02-706-2120","20101115","사업부진에 따른 폐업","","","20130527","61번","20130527","","2010-11-15 16:19:21.0","2013-05-27 18:54:06.0","1","0","0","0","1","121020","1144010200","1144056500","1","370","4",""
"PHMB520113130033042500003","3130000","신고","소독업","폐업","글로벌에이티시(주)","서울특별시 마포구 동교동 165번지 8호 LG팰리스빌딩 504호","02-333-9605","20110309","소독업 폐업신고 : 감염병의 예방및 관리에 고나한 법률 제53조 및 같은법 시행규칙 제39조제1항","개인사정상","","20120903","제65호","20120903","","2011-03-09 18:32:17.0","2012-09-03 14:06:06.0","1","0","0","0","1","121754","1144012100","1144066000","1","165","8","LG팰리스빌딩 504호"
"PHMB520113130033042500002","3130000","신고","소독업","영업중","(주)씨앤","서울특별시 마포구 상암동 2번지 300호","","20110307","2014.10.20 상호변경(주)씨엔환경개발→(주)씨앤","법인명 변경","20141020","","제64호","20141020","","2011-03-08 11:00:57.0","2014-10-20 16:11:46.0","1","0","0","0","1","121830","1144012700","1144074000","1","2","300",""
"PHMB520113130033042500001","3130000","신고","소독업","폐업","(주)인광엔지니어링","서울특별시 마포구 서교동 463번지 29호 (3층)","02-338-4602","20110126","폐업","사무실 이사","","20130522","제63번","20130522","","2011-01-27 08:51:00.0","2013-05-22 17:32:32.0","1","0","0","0","1","121842","1144012000","1144066000","1","463","29","(3층)"
"PHMB520203130033042500003","3130000","신고","소독업","영업중","(주)지수아이앤씨","서울특별시 마포구 공덕동 275번지 LG마포빌딩","02-705-3900","20200410","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202031300000276479호를 처리함","20200410","","제105호","20200413","","2020-04-10 16:23:29.0","2020-04-13 14:14:33.0","1","0","0","0","1","","1144010200","1144056500","1","275","","LG마포빌딩"
"PHMB520203130033042500010","3130000","신고","소독업","영업중","청아하게","서울특별시 마포구 신수동 47-17","02-702-6315","20200706","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202031300000477670호를 처리함","20200706","","112","20200707","","2020-07-07 09:54:46.0","2020-07-07 09:55:19.0","1","0","0","0","1","","1144011100","1144063000","1","47","17",""
"PHMB520183130033042500002","3130000","신고","소독업","영업중","주식회사 서비스플러스","서울특별시 마포구 창전동 6번지 140호 후암빌딩","041-555-1388","20171019","o 소독업소 변경신고 처리  - 변경전 : 충남 아산시 배방읍 광장로 210(203동 438호)  - 변경후 : 마포구 와우산로 118 5층지하1층(창전동 후암빌딩)","소재지 변경","20180423","","제94호","20180423","","2017-10-20 11:27:39.0","2018-04-23 18:44:00.0","1","0","0","0","1","","1144011400","1144065500","1","6","140","후암빌딩"
"PHMB520053130033042500003","3130000","신고","소독업","폐업","(주)킴스코리아씨앤엠","서울특별시 마포구 아현동 437번지 3호 고려아카데미텔 1702호","02-363-3322","20050621","2018.2.12일 폐업신고 수리","영업부진","","20180212","제 31 호","20180212","20180212","2008-12-16 11:32:28.0","2018-02-12 16:49:14.0","1","0","0","0","1","","1144010100","1144055500","1","437","3","고려아카데미텔"
"PHMB520123130033042500005","3130000","신고","소독업","영업중","(주)필씨엔에스","서울특별시 마포구 망원1동 482번지 8호","02-363-1201","20121008","o 소독업 변경신고(대표자) - 변경전 : 김문호 - 변경후 : 계희경","대표자 변경","20170626","","73","20170626","","2012-10-08 16:28:55.0","2017-06-26 18:44:57.0","1","0","0","0","1","121231","1144012300","1144069000","1","482","8",""
"PHMB520103130033042500001","3130000","신고","소독업","폐업","칠남매에스엔에이","서울특별시 마포구 서교동 394번지 57호 2층","","20100402","","","","20110224","57","20110224","","2010-04-05 10:15:28.0","2011-02-24 14:09:30.0","1","0","0","0","1","121893","1144012000","1144066000","1","394","57","2층"
"PHMB520093130033042500006","3130000","신고","소독업","폐업","케이에프앤에스(주)","서울특별시 마포구 염리동 85번지 2호 케이티솔루션센터 7층","02-3278-1361","20091130","","사업장 이전","","20140804","56","20140804","","2009-12-01 13:42:25.0","2014-08-04 15:46:13.0","1","0","0","0","1","121872","1144010900","1144061000","1","85","2","케이티솔루션센터 7층"
"PHMB520203130033042500006","3130000","신고","소독업","영업중","터미닉스코리아서울중부지사","서울특별시 마포구 용강동 494번지 24호 덕산빌딩","02-553-5200","20200423","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202031300000304365호를 처리함","20200423","","제108호","20200423","","2020-04-23 17:30:04.0","2020-04-23 17:30:58.0","1","0","0","0","1","","1144010500","1144059000","1","494","24","덕산빌딩"
"PHMB520103130033042500005","3130000","신고","소독업","폐업","(주)현장종합자산관리","서울특별시 마포구 동교동 165번지 8호 LG팰리스빌딩 1707호","02-3141-5583","20100719","폐업","사무실 이전(경기도 고양시)","","20131004","59","20131006","","2010-09-07 18:24:06.0","2013-10-06 17:59:11.0","1","0","0","0","1","121754","1144012100","1144066000","1","165","8","LG팰리스빌딩"
"PHMB520103130033042500004","3130000","신고","소독업","폐업","(주)더다솜","서울특별시 마포구 서교동 480번지 24호 3층","02-325-4271","20100825","","","","20110207","60번","20110207","","2010-08-26 09:07:33.0","2011-02-07 11:08:29.0","1","0","0","0","1","121839","1144012000","1144066000","1","480","24","3층"
"PHMB520103130033042500003","3130000","신고","소독업","삭제","(주)현장종합자산관리","서울특별시 마포구 동교동 165번지 8호 LG팰리스빌딩 1707호","02-3141-5583","20100719","","","20100907","","59","20100907","","2010-07-19 17:38:13.0","2010-09-07 18:12:22.0","1","0","0","0","1","121754","1144012100","1144066000","1","165","8","LG팰리스빌딩"
"PHMB520143130033042500001","3130000","신고","소독업","영업중","(주)패스원","서울특별시 마포구 성산동 108번지 12호 영재빌딩 6층 602호","322-7729","20140228","o 소독업 영업신고사항 변경 신고(소재지)  - 변경전 : 마포구 잔다리로 132 지하1층(성산1동 백송빌딩)  - 변경후 : 마포구 월드컵북로 16길 7 602호(성산1동 영재빌딩) 34.8㎡","소재지 변경","20170310","","","20180426","","2014-02-28 11:49:18.0","2018-04-26 09:10:45.0","1","0","0","0","1","","1144012500","1144072000","1","108","12","영재빌딩 6층"
"PHMB520113130033042500005","3130000","신고","소독업","영업중","백상비엠에스(주)","","3270-7200","20110316","주대표자 중복자료 정정 (주대표자 : 김중권 김원태에서 김원태로)","주대표자 2명자료 정정","20160801","","제67호","20160801","","2011-03-16 15:17:32.0","2016-08-01 16:06:10.0","1","0","0","0","1","","","","","","",""
"PHMB520103130033042500002","3130000","신고","소독업","영업중","(주)세스코 마포지사","서울특별시 마포구 성산동 56번지 1호 씨에스타워","02-338-7141","20100428","o 소독업소 변경 신고 처리(소재지) - 변경전 : 월드컵북로 133 2층(성산동) - 변경후 : 월드컵북로 137 6층(성산동 씨에스타워)","소재지 변경","20171109","","제58호","20171109","","2010-04-28 11:06:39.0","2017-11-09 14:42:20.0","1","0","0","0","1","","1144012500","1144072000","1","56","1","씨에스타워"
"PHMB520113130033042500004","3130000","신고","소독업","폐업","(주)창남미화방역","서울특별시 마포구 도화동 2번지 42호 지하 1층","714-7251","20110310","폐업신고처리","폐업신고처리","","20150824","제66호","20150824","20150824","2011-03-11 15:50:13.0","2015-08-24 17:55:27.0","1","0","0","0","1","121812","1144010400","1144058500","1","2","42","지하 1층"
"PHMB520013130033042500002","3130000","신고","소독업","영업중","(주)씨스엠","서울특별시 마포구 대흥동 298번지 신동빌딩 3층","02-712-6523","20010713","소독업 신고사항 변경신고(소재지 변경신고: 7층--->3층) -마포구 대흥로 83 3층(대흥동 298번지 신동빌딩 3층)","장소이전","20130128","","제 20 호","20130129","","2008-12-16 11:08:50.0","2013-01-29 14:37:08.0","1","0","0","0","1","121809","1144010800","1144060000","1","298","","신동빌딩 3층"
"PHMB519993130033042500002","3130000","신고","소독업","폐업","(주)미성산업개발","서울특별시 마포구 마포동 36번지 1호","02-701-7223","19991104","","","","20120109","제 16 호","20120109","","2008-12-16 10:59:51.0","2012-01-09 10:17:04.0","1","0","0","0","1","121050","1144010700","1144059000","1","36","1",""
"PHMB519993130033042500001","3130000","신고","소독업","영업중","(주)백제기업","서울특별시 마포구 용강동 494번지 13호 신석빌딩 2층","02-718-8855","19990406","대표자 변경","조남각홍정란 -> 조남각국현미","20131218","","제 13 호","20131218","","2008-12-16 10:49:42.0","2013-12-18 11:15:14.0","1","0","0","0","1","121070","1144010500","1144059000","1","494","13","신석빌딩 2층"
"PHMB519963130033042500001","3130000","신고","소독업","폐업","복지실업","서울특별시 마포구 망원동 404번지 32호 지하1층","02-336-1681","19961212","","","","20110302","제 9 호","20110302","","2008-12-16 10:42:34.0","2011-03-02 12:02:21.0","1","0","0","0","1","121821","1144012300","1144069000","1","404","32","지하1층"
"PHMB519933130033042500001","3130000","신고","소독업","영업중","(주)이푸른환경","서울특별시 마포구 성산동 36번지 43호 202호","02-332-4488","19930630","소독업소 초기자료 등록","전염병예방법 시행규칙 제20조의2의 규정에 따라 처리된 대장정보를 초기자료 등록 함.","19930630","","제 5 호","20090122","","2008-12-16 10:13:26.0","2009-01-22 13:54:54.0","1","","","","1","121843","1144012500","1144072000","1","36","43","202호"
"PHMB519923130033042500001","3130000","신고","소독업","영업중","(주)에스디엠엔씨","서울특별시 마포구 서교동 449번지 5호 에스디타워비엔씨 7층","02-333-6843","19920108","소독업 신고사항 변경신고(소재지 변경) -변경전 월드컵북로 45길 에스디타워비엔씨 7층(서교동 449-5) -변경후 월드컵북로 45길 에스디타워비엔씨 6층 601호(서교동 449-5)","소재지 변경으로 인한 신고사항 변경신고","20120727","","제 4 호","20120727","","2008-12-16 09:56:44.0","2012-07-27 13:34:51.0","1","0","0","0","1","121841","1144012000","1144066000","1","449","5","에스디타워비엔씨 7층"
"PHMB520093130033042500004","3130000","신고","소독업","폐업","스마일상사","서울특별시 마포구 공덕동 105번지 236호 301호","","20090730","","정보공개에 따른 전화번호변경 (핸드폰 번호 삭제)","","20120203","","20150303","20120203","2009-07-31 16:14:50.0","2015-03-03 18:00:02.0","1","0","0","0","1","121020","1144010200","1144056500","1","105","236","301호"
"PHMB520073130033042500002","3130000","신고","소독업","폐업","(주)스타키퍼","서울특별시 마포구 아현동 424번지 35호 예원빌딩 4층","","20070726","","정보공개에 따른 전화번호변경 (핸드폰 번호 삭제)","","20120228","41","20150303","20120228","2008-12-16 12:15:36.0","2015-03-03 18:01:34.0","1","0","0","0","1","121861","1144010100","1144055500","1","424","35","예원빌딩 4층"
"PHMB520123130033042500006","3130000","신고","소독업","폐업","주식회사 엠피에스","서울특별시 마포구 서교동 481번지 5호","02-334-8811","20121122","폐업신고","본사 이전","","","74","20141226","","2012-11-22 15:50:23.0","2014-12-26 13:15:00.0","1","0","0","0","1","121839","1144012000","1144066000","1","481","5",""
"PHMB520123130033042500004","3130000","신고","소독업","","잡에취에스 주식회사","서울특별시 마포구 도화동 250번지 4호","02-572-5765","20120903","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201231300000236355호를 처리함","20150129","","72","20150129","","2012-09-03 16:52:50.0","2015-01-29 17:49:41.0","1","0","0","0","1","121813","","","1","250","4",""
"PHMB520113130033042500006","3130000","신고","소독업","영업중","(주)대한안전관리공사","서울특별시 마포구 도화동 37번지 진도빌딩 10층 1호","02-716-1343","20111021","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 201131300000151356호를 처리함","20111021","","","20111021","","2011-10-21 22:59:29.0","2011-10-21 22:59:29.0","1","0","0","0","1","121732","1144010400","1144058500","1","37","","진도빌딩 10층 1호"
"PHMB520163130033042500002","3130000","신고","소독업","영업중","(주)지엠스","서울특별시 마포구 도화동 538번지 성지빌딩 806호","02-497-0574","20111109","o 소독업 신고사항 변경신고(법인대표자)  - 변경전 : 대표자 : 염옥진(41.10.25-1*)  - 변경후 : 대표자 : 염옥진(41.10.25-1*)                              박현주(79.02.25-2*)","법인대표자 변경","20170511","","제41호","20170511","","2011-11-09 17:52:22.0","2017-05-11 15:06:46.0","1","0","0","0","1","","1144010400","1144058500","1","538","","성지빌딩 806호"
"PHMB520123130033042500003","3130000","신고","소독업","폐업","(주)두원에이앤씨","","865-5025","20120625","","","","20191029","제71호","20191029","20191029","2012-06-25 11:49:26.0","2019-10-29 13:44:49.0","1","0","0","0","1","","","","","","",""
"PHMB520203130033042500001","3130000","신고","소독업","영업중","한미래산업(주)","서울특별시 마포구 서교동 247번지 54호","02)333-4273","20200311","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건행정과 민원접수번호 202031300000202933호를 처리함","20200311","","제103호","20200312","","2020-03-12 10:51:44.0","2020-03-12 10:52:55.0","1","0","0","0","1","","1144012000","1144066000","1","247","54",""
