"인허가번호","시군구코드","신청분류코드","업무구분코드","운영상태코드","업소명","주소","전화번호","인허가일자","인허가내용","인허가사유내용","신고일자","준공일자","시군구인허가번호","삭제일자","취소일자","최초등록시점","최종수정시점","대상일련번호","대표자조직관리ID","조직관리ID","상위조직관리ID","조직비조직구분코드","우편번호","지역코드","행정동코드","산","번지","호","특수주소"
"PHMB520143040033042500003","3040000","신고","소독업","영업중","(주)초록우산 하우스크리닝","","1688-0133","20140424","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 201430400330001656호를 처리함","20140424","","제86호","20140424","","2014-04-24 14:40:38.0","2014-04-24 15:04:09.0","1","0","0","0","1","","","","","","",""
"PHMB520143040033042500008","3040000","신고","소독업","영업중","그린환경","서울특별시 광진구 중곡동 190번지 27호","","20141212","소재지변경 변경전: 광진구 긴고랑로15길6 변경후: 광진구 긴고랑로1길51(중곡동)","소재지변경 변경전: 광진구 긴고랑로15길6 변경후: 광진구 긴고랑로1길51(중곡동)","20191107","","제91호","20191108","","2014-12-12 14:03:37.0","2019-11-08 09:51:46.0","1","0","0","0","1","","1121510100","1121576000","1","190","27",""
"PHMB520143040033042500001","3040000","신고","소독업","영업중","주식회사 좋은이웃닷컴","서울특별시 광진구 자양동 586번지 22호 3층","","20140327","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 201430400330001156호를 처리함","20140327","","","20140327","","2014-03-27 16:37:40.0","2014-03-27 16:40:04.0","1","0","0","0","1","143864","1121510500","","1","586","22","3층"
"PHMB519993040033042500003","3040000","신고","소독업","영업중","럭키시스템(주)","서울특별시 광진구 구의동 246번지 14호 크레신타워3차 11층 1116호","461-2201","19990903","장소이전","장소이전","20170530","","제16호","20170531","","2010-11-08 11:12:07.0","2017-05-31 10:22:41.0","1","0","0","0","1","","1121510300","1121585000","1","246","14","크레신타워3차 11층 1116호"
"PHMB520173040033042500002","3040000","신고","소독업","영업중","참좋은환경","","","20170705","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 201730400330002738호를 처리함","20170705","","","20170706","","2017-07-06 13:49:07.0","2017-07-06 13:49:07.0","1","0","0","0","1","","","","","","",""
"PHMB520173040033042500003","3040000","신고","소독업","영업중","정립장애인보호작업장","","02- 454- 5505","20170707","대표자 변경 - 변경 전 : 김목겸 - 변경 후 : 고현자","대표자 변경","20170907","","","20170908","","2017-07-10 09:07:09.0","2017-09-08 10:24:10.0","1","0","0","0","1","","","","","","",""
"PHMB520053040033042500003","3040000","신고","소독업","영업중","한국환경정화(주)","서울특별시 광진구 구의동 242번지 8호","3437-6595","20050608","소독업신고사항 변경신고(소재지)   - 변경전: 광진구 뚝섬로64길 50(자양동)   - 변경후 : 광진구 자양로22길 58(구의동1층)","소독업신고사항 변경신고(소재지)   - 변경전: 광진구 뚝섬로64길 50(자양동)   - 변경후 : 광진구 자양로22길 58(구의동1층)","20150715","","제39호","20150715","","2010-11-08 13:27:00.0","2015-07-15 20:24:21.0","1","0","0","0","1","143201","1121510300","1121585000","1","242","8",""
"PHMB520133040033042500002","3040000","신고","소독업","폐업","유토피아","서울특별시 광진구 중곡동 230번지 13호 1층","02-491-5806","20130228","소독업 폐업신고서 처리","소독업 폐업신고서 처리","","20140528","제80호","20140528","20140528","2013-02-28 16:01:04.0","2014-05-28 14:27:05.0","1","0","0","0","1","143903","1121510100","","1","230","13","1층"
"PHMB520063040033042500004","3040000","신고","소독업","폐업","(주)제이디원","서울특별시 광진구 자양동 222번지 7호 3층","453-6300","20060817","2017.10.17 폐업신고","자진폐업","","20171017","제46호","20171018","20171017","2010-11-08 13:48:13.0","2017-10-18 13:10:32.0","1","0","0","0","1","143191","1121510500","1121582000","1","222","7","3층"
"PHMB520143040033042500007","3040000","신고","소독업","영업중","장수종합관리","서울특별시 광진구 군자동 159번지 4호","","20141110","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 201430400330004734호를 처리함","20141110","","제90호","20141110","","2014-11-10 14:14:45.0","2014-11-10 14:28:47.0","1","0","0","0","1","143839","1121510900","","1","159","4",""
"PHMB520193040033042500003","3040000","신고","소독업","폐업","서울방역공사","서울특별시 광진구 능동 246번지 5호 두성빌딩","02-452-2511","20190905","폐업","폐업","","20200528","","20200528","20200528","2019-09-05 13:57:25.0","2020-05-28 17:34:24.0","1","0","0","0","1","","1121510200","1121578000","1","246","5","두성빌딩"
"PHMB520183040033042500006","3040000","신고","소독업","영업중","주식회사 청소중대장","","02-1566-6415","20181217","소독업신고사항 변경신고(대표자) - 변경전 : 이창영 - 변경후 : 이창영 정필준","대표자변경","20181220","","","20181220","","2018-12-17 17:39:54.0","2018-12-20 14:12:07.0","1","0","0","0","1","","","","","","",""
"PHMB520133040033042500001","3040000","신고","소독업","폐업","(주)에이블에스","","070-4272-8201","20130128","소독업의 폐업신고서 처리","소독업의 폐업신고서 처리","","20141226","제79호","20141226","20141226","2013-01-30 10:16:35.0","2014-12-26 14:05:57.0","1","0","0","0","1","","","","","","",""
"PHMB520153040033042500004","3040000","신고","소독업","영업중","(주)올크린토탈서비스","서울특별시 광진구 자양동 246번지 139호 지하1층","02-468-2317","20150415","","","20161010","","제95호","20161010","","2015-04-15 17:31:13.0","2016-10-10 14:29:38.0","1","0","0","0","1","","1121510500","1121584700","1","246","139","지하1층"
"PHMB520203040033042500011","3040000","신고","소독업","영업중","(주)시에스씨","","02-453-7222","20200611","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330002265호를 처리함","20200611","","","20200611","","2020-06-11 17:51:21.0","2020-06-11 17:51:21.0","1","0","0","0","1","","","","","","",""
"PHMB520073040033042500004","3040000","신고","소독업","폐업","(주)예스코서비스광진점","서울특별시 광진구 자양동 794번지 9호 1층","3390-3001","20070112","소독업 폐업신고처리","소독업 폐업신고처리","","","제48호","20171109","20150813","2010-02-12 12:47:31.0","2017-11-09 11:24:03.0","1","0","0","0","1","143190","1121510500","1121582000","1","794","9","1층"
"PHMB520153040033042500006","3040000","신고","소독업","영업중","(주)휴먼텍서비스","서울특별시 광진구 자양동 606번지 38호","070-8888-9511","20150811","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 201530400330003277호를 처리함","20150811","","제97호","20150811","","2015-08-11 13:35:21.0","2015-08-11 13:36:57.0","1","0","0","0","1","","1121510500","","1","606","38",""
"PHMB520153040033042500007","3040000","신고","소독업","영업중","버그킬","서울특별시 광진구 군자동 228번지","","20151006","사무실 및 창고이전","장소이전","20170202","","제98호","20170203","","2015-10-06 11:49:29.0","2017-02-03 10:45:58.0","1","0","0","0","1","","1121510900","1121573000","1","228","",""
"PHMB520163040033042500002","3040000","신고","소독업","영업중","크린방역","","","20160510","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 201630400330001884호를 처리함","20160510","","제102호","20160511","","2016-05-11 10:10:55.0","2016-05-11 19:27:49.0","1","0","0","0","1","","","","","","",""
"PHMB520193040033042500001","3040000","신고","소독업","영업중","크린대장","","1899-2979","20190103","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 201930400330000029호를 처리함","20190103","","","20190103","","2019-01-03 14:19:58.0","2019-01-03 14:19:58.0","1","0","0","0","1","","","","","","",""
"PHMB520173040033042500004","3040000","신고","소독업","영업중","(주)더블루피엠씨","","024444600","20170920","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 201730400330003791호를 처리함","20170920","","","20170920","","2017-09-20 15:06:25.0","2017-09-20 15:06:25.0","1","0","0","0","1","","","","","","",""
"PHMB520153040033042500003","3040000","신고","소독업","폐업","미소방역","서울특별시 광진구 광장동 258번지 19호","02-432-4792","20150311","소독업 폐업신고처리","소독업 폐업신고처리","","20151211","제94호","20151211","20151211","2015-03-11 18:12:48.0","2015-12-11 10:25:26.0","1","0","0","0","1","143806","1121510400","","1","258","19",""
"PHMB520023040033042500001","3040000","신고","소독업","영업중","성지토탈서비스(주)","서울특별시 광진구 자양1동 610번지 3호","","20021204","소독업 신고사항 변경신고(명칭)  - 변경전 : 성지종합환경(주)  - 변경후 : 성지토탈서비스(주)","소독업 신고사항 변경신고(명칭)  - 변경전 : 성지종합환경(주)  - 변경후 : 성지토탈서비스(주)","20151211","","제26호","20151211","","2009-02-24 11:21:34.0","2015-12-11 10:46:30.0","1","0","0","0","1","143866","1121510500","1121582000","1","610","3",""
"PHMB520153040033042500009","3040000","신고","소독업","영업중","대성환경","서울특별시 광진구 중곡동 118번지 34호 1층","479-3664","20060828","소독업신고사항 변경신고(강동구 지역보건과-259072015.11.19호 관련 전입처리)   - 변경전 : 강동구 성내로3길 45(성내동)   - 변경후 : 광진구 용마산로1길 22(중곡동)","소독업신고사항 변경신고(강동구 지역보건과-259072015.11.19호 관련 전입처리)   - 변경전 : 강동구 성내로3길 45(성내동)   - 변경후 : 광진구 용마산로1길 22(중곡동)","20151120","","제100호","20151121","","2012-02-24 19:38:42.0","2015-11-21 11:29:22.0","1","0","0","0","1","","1121510100","1121575000","1","118","34","1층"
"PHMB520153040033042500008","3040000","신고","소독업","폐업","(주)림피오","서울특별시 광진구 중곡동 340번지 33호","02-444-7477","20151029","소독업 폐업 신고","소독업 폐업 신고","","20180920","","20180919","20180920","2015-10-30 13:26:24.0","2018-09-19 13:55:25.0","1","0","0","0","1","","1121510100","","1","340","33",""
"PHMB520183040033042500003","3040000","신고","소독업","영업중","(주)휴먼에코랩","서울특별시 광진구 구의동 546번지 4호 테크노-마트21 19동 1호","1599-2582","20151105","소재지 변경 변경전 : 서울시 송파구 오금로87 505호 변경후 : 서울시 광진구 광나루로 56길 85 테크노마트 19층 01호","소재지 변경","20180430","","","20180502","","2015-11-06 13:43:19.0","2018-05-02 08:59:15.0","1","0","0","0","1","","1121510300","1121585000","1","546","4","테크노-마트21"
"PHMB520143040033042500004","3040000","신고","소독업","폐업","자연주의","","454-5045","20140428","","","","20170717","제87호","20170717","20170717","2014-04-28 16:05:44.0","2017-07-17 19:41:42.0","1","0","0","0","1","","","","","","",""
"PHMB519843040033042500001","3040000","신고","소독업","폐업","서울방역공사","서울특별시 광진구 능동 247번지 16호 삼화빌딩 305호","452-2511","19841106","폐업","","","20190830","제9호","20190830","20190830","2010-11-08 11:00:19.0","2019-08-30 17:58:13.0","1","0","0","0","1","","1121510200","1121578000","1","247","16","삼화빌딩"
"PHMB520183040033042500001","3040000","신고","소독업","폐업","에프파이브(F5) 성동점","서울특별시 광진구 자양동 683번지 8호 101호","","20180103","","","","","","20180614","20180601","2018-01-03 14:19:40.0","2018-06-14 10:05:39.0","1","0","0","0","1","","1121510500","1121583000","1","683","8",""
"PHMB520203040033042500005","3040000","신고","소독업","영업중","타임투크린","","02-518-8253","20200407","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330001378호를 처리함","20200415","","","20200416","","2020-04-16 10:32:18.0","2020-04-16 10:32:18.0","1","0","0","0","1","","","","","","",""
"PHMB520203040033042500006","3040000","신고","소독업","영업중","전국청소협동조합","","02-939-7777","20200424","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330001595호를 처리함","20200424","","","20200427","","2020-04-27 09:00:12.0","2020-04-27 09:00:12.0","1","0","0","0","1","","","","","","",""
"PHMB520103040033042500004","3040000","신고","소독업","영업중","에스이엠서비스(주)","서울특별시 광진구 구의동 546번지 4호 테크노-마트21 사무동 18층 11호","02-3424-5831","20101117","소독업 신고사항 변경(소재지 변경) - 변경전 : 서울 광진구 광나루로 56길 85 17층 9호 - 변경후 : 서울 광진구 광나루로 56길 85. 테크노마트21 사무동 18층 11호","소독업 신고사항 변경(소재지 변경)","20181002","","제71호","20181002","","2010-11-17 17:23:39.0","2018-10-02 16:26:53.0","1","0","0","0","1","","1121510300","1121587000","1","546","4","테크노-마트21 사무동 18층 11호"
"PHMB520183040033042500005","3040000","신고","소독업","영업중","(주)크린매직","","02-434-8800","20181004","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 201830400330004171호를 처리함","20181004","","","20181004","","2018-10-04 16:57:16.0","2018-10-04 16:57:16.0","1","0","0","0","1","","","","","","",""
"PHMB520203040033042500009","3040000","신고","소독업","영업중","(주)서울방역공사","","024522511","20200528","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330002056호를 처리함","20200528","","","20200528","","2020-05-28 17:34:35.0","2020-05-28 17:34:35.0","1","0","0","0","1","","","","","","",""
"PHMB520203040033042500001","3040000","신고","소독업","영업중","(주)휴인서비스","서울특별시 광진구 광장동 145번지 8호 한수상가 1층 2호 28호 32호","","20200325","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330001144호를 처리함","20200325","","","20200331","","2020-03-26 09:18:38.0","2020-03-31 12:58:04.0","1","0","0","0","1","","1121510400","1121581000","1","145","8","한수상가 1층 2호 28호 32호"
"PHMB520193040033042500002","3040000","신고","소독업","영업중","대한민국재향군인회","서울특별시 광진구 자양동 680번지 24호 태림빌딩","417-1022","20080111","소독업 신고사항 변경(소재지 변경) - 변경전 : 서울시 성동구 왕십리로 115(성수동 1가) - 변경후 : 서울시 광진구 자양로 58 태림빌딩(자양동)","소독업 신고사항 변경(소재지 변경) - 변경전 : 서울시 성동구 왕십리로 115(성수동 1가) - 변경후 : 서울시 광진구 자양로 58 태림빌딩(자양동)","20190403","","29","20190404","","2009-11-13 13:22:05.0","2019-04-04 10:17:07.0","1","0","0","0","1","","1121510500","1121584000","1","680","24","태림빌딩"
"PHMB520203040033042500002","3040000","신고","소독업","영업중","(주)지케이티 글로벌","","02-452-1576","20200323","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330001160호를 처리함","20200325","","","20200326","","2020-03-26 09:35:57.0","2020-03-26 09:35:57.0","1","0","0","0","1","","","","","","",""
"PHMB520203040033042500003","3040000","신고","소독업","영업중","세이브 프롬 코로나","","","20200325","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330001176호를 처리함","20200325","","","20200326","","2020-03-26 09:36:58.0","2020-03-26 09:36:58.0","1","0","0","0","1","","","","","","",""
"PHMB520203040033042500004","3040000","신고","소독업","영업중","대한크린방역","","","20200325","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330001177호를 처리함","20200325","","","20200326","","2020-03-26 09:37:53.0","2020-03-26 09:37:53.0","1","0","0","0","1","","","","","","",""
"PHMB520153040033042500005","3040000","신고","소독업","영업중","(주)세스코 서울동남지사","서울특별시 광진구 구의동 593번지 15호 성진프라자 7층","02-3437-8640","20130418","소재지변경 변경전: 광진구 자양번영로 12 변경후: 광진구 구의강변로45 성진빌딩 7층","소재지변경 변경전: 광진구 자양번영로 12 변경후: 광진구 구의강변로45 성진빌딩 7층","20190709","","제96호","20190709","","2013-04-19 09:24:45.0","2019-07-09 17:25:48.0","1","0","0","0","1","","1121510300","1121587000","1","593","15","성진프라자 7층"
"PHMB520203040033042500012","3040000","신고","소독업","영업중","주식회사 현운서비스","서울특별시 광진구 중곡동 647-18","02-499-8440","20200620","명칭 및 소재지 변경 변경전 : 주식회사 와이비스웨트   동일로60길 53 천수빌딩 203호 변경후 : 주식회사 현운서비스      능동로327 501호","명칭 및 소재지 변경","20200702","","","20200702","","2020-06-22 09:29:55.0","2020-07-02 17:15:02.0","1","0","0","0","1","","1121510100","1121574000","1","647","18",""
"PHMB520203040033042500007","3040000","신고","소독업","영업중","베테랑 크린하우스","서울특별시 광진구 중곡동 74번지 74호 102호","1661-7517","20200427","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330001640호를 처리함","20200429","","","20200503","","2020-05-03 13:44:30.0","2020-05-03 13:44:30.0","1","0","0","0","1","","1121510100","1121577000","1","74","74",""
"PHMB520203040033042500008","3040000","신고","소독업","영업중","(주)유쓰컴퍼니","서울특별시 광진구 구의동 252번지 14호 성지하이츠 1005호","070-8286-1556","20200423","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330001596호를 처리함","20200429","","","20200503","","2020-05-03 13:48:32.0","2020-05-03 13:48:32.0","1","0","0","0","1","","1121510300","1121585000","1","252","14","성지하이츠"
"PHMB520143040033042500005","3040000","신고","소독업","폐업","(주)명우종합관리","","757-9737","20140828","폐업(영업실적 부진으로 인한 폐업)","폐업(영업실적 부진으로 인한 폐업)","","20190516","제88호","20190516","20190516","2014-08-28 13:01:31.0","2019-05-16 16:11:59.0","1","0","0","0","1","","","","","","",""
"PHMB520203040033042500015","3040000","신고","소독업","영업중","천연살균의학처 서울지사","서울특별시 광진구 구의동 204-8","","20200723","소독업소개설신고 민원","감염병의 예방 및 관리에 관한 법률 제52조 및 같은 법 시행규칙 제37조제3항에 따라 보건의료과 민원접수번호 202030400330002799호를 처리함","20200723","","","20200723","","2020-07-23 10:47:01.0","2020-07-23 10:47:01.0","1","0","0","0","1","","1121510300","1121587000","1","204","8",""
